;propertyCode;Centro_comercial;Centro_comercial_distancia;cinema;distancia_cinema;Parque;Parque_distancia;Gimnasio ;Gimnasio _distancia;Supermercado;Supermercado_distancia;Teatro ;Teatro _distancia;farmacia_mas_cercana;distancia_farmacias;Escuelas;escuelas_distancia
896;99171919;Muji;458.6773873288517;Comedia;592.2149247145417;;329.0755644221957;Holmes Place;333.8162844525515;La Fuente;97.49213356199876;Coliseum;512.7216370562949;Farmàcia Gelabert Colom-Noguera, Anna;27.873306340444163;Immaculada Concepció Barcelona;99.22958325339326
897;105495870;Centre Comercial Can Cuyás;542.8501203907206;CINESA Porta;2997.3819775254506;;102.58344536040605;Camino al Bienestar;2800.434042039278;Mercadona;531.1625003449064;Escola de Circ Ateneu Nou Barris;1501.0626095565078;Farmàcia Ferriol Casar, Virgínia;176.12266980217916;Escola Ferrer i Guàrdia;78.61495809964403
898;99801861;C4 Optics;1544.2925466886463;Balmes Multicines;1487.825431814343;;341.23160531664564;;523.7077618217991;Condis;882.9525321011669;Centre Parroquial de Sant Vicenç de Sarrià;1298.5566137567405;Farmàcia Lucía Fullana Barceló;794.937590183901;Escola Pia de Sarrià-Calassanç;443.2342266668223
899;102548257;Centre Comercial Diagonal Mar;480.1086837436847;Cinesa;488.11577232579873;;174.95082321459006;Cross Fit Sant Marti;470.6449620531853;Super Tandy;315.6804306143646;Casino l'Aliança del Poblenou;1392.3702234760951;Farmàcia C. Marqueta Ariño - E. García Marqueta;194.36555585728453;Centre d'Estudis Montseny-Poblenou;281.92762849398866
900;105057814;Travessa outdoor;374.27068697023407;Zumzeig;717.0423218327821;;155.8988984872155;Iogasants Connectat;131.49558752676006;Galaxy;138.1458955912464;;455.6977999223024;Farmàcia Baladron Acero, Maria;103.19449668677592;Institució Montserrat SCCL;310.4191327325707
901;105956182;;416.9917614402145;Glòries Multicines;322.508261693015;;78.82150915320753;SilPilates;78.928090992049;;96.35170864121643;Sala Beckett;440.29268399532106;Farmàcia Nolla Winkel, Ingrid;109.32931318933257;CFA Montserrat Roig;197.60719115010264
902;103776666;DISTAR centres del descans;1157.773416103924;Phenomena;255.70822801979935;;329.81112675673336;GREEN FIT;279.3860576033949;Condis;30.73107847968628;Teatre Gaudi;502.1526112325965;Farmàcia Elisabet Barberà Maré;80.34854146957593;Escola Palcam;69.44811308493306
903;105495696;La Maquinista;1723.2921322535965;CINESA 3D La Maquinista;1857.99230871632;;216.7980727764591;;2158.245872056862;Pozo;388.2809975717971;Escola de Circ Ateneu Nou Barris;1480.4502558034617;Farmàcia Sànchez Priego;185.56840635603172;Institut Escola Rec Comtal;365.8125669826591
904;105940111;Muji;672.18774842866;Cinemes Girona;508.60314732504696;;433.914338512524;Áccura Bruc;83.31185872032009;Superestalvi;72.19979849127337;Taller Masriera;566.0805936190463;Farmàcia Santamaria Griera, V. - Riba Genís, C.;29.273888999729103;Escola de la Concepció;108.5805458605518
905;103776717;DISTAR centres del descans;1157.773416103924;Phenomena;255.70822801979935;;329.81112675673336;GREEN FIT;279.3860576033949;Condis;30.73107847968628;Teatre Gaudi;502.1526112325965;Farmàcia Elisabet Barberà Maré;80.34854146957593;Escola Palcam;69.44811308493306
906;99171175;DISTAR centres del descans;888.6175112809065;Phenomena;456.0234982139626;;86.13365720849296;Centre Esportiu Claror;80.88262602739646;Condis express;53.76106360929074;Teatre Gaudi;356.3994142545267;Farmàcia Audet Bonet, Gemma;79.61589941746662;Escola Sagrada Família;104.81379390289446
907;99307840;Muji;458.6773873288517;Comedia;592.2149247145417;;329.0755644221957;Holmes Place;333.8162844525515;La Fuente;97.49213356199876;Coliseum;512.7216370562949;Farmàcia Gelabert Colom-Noguera, Anna;27.873306340444163;Immaculada Concepció Barcelona;99.22958325339326
908;102548225;Centre Comercial Diagonal Mar;480.1086837436847;Cinesa;488.11577232579873;;174.95082321459006;Cross Fit Sant Marti;470.6449620531853;Super Tandy;315.6804306143646;Casino l'Aliança del Poblenou;1392.3702234760951;Farmàcia C. Marqueta Ariño - E. García Marqueta;194.36555585728453;Centre d'Estudis Montseny-Poblenou;281.92762849398866
909;104008744;Centre Comercial Diagonal Mar;480.1086837436847;Cinesa;488.11577232579873;;174.95082321459006;Cross Fit Sant Marti;470.6449620531853;Super Tandy;315.6804306143646;Casino l'Aliança del Poblenou;1392.3702234760951;Farmàcia C. Marqueta Ariño - E. García Marqueta;194.36555585728453;Centre d'Estudis Montseny-Poblenou;281.92762849398866
910;105911677;C4 Optics;1997.2734822509883;Verdi Park Barcelona;2266.390257307092;;97.1416954986334;Club esportiu Hispano Francès;814.4601038226978;;96.74746240406996;L'Autentica Teatre;1968.264236853508;Farmàcia Boixeda Batllori, C/ Purset Boixeda, MB;24.988330541827573;Escola El Carmel;104.48257726182104
911;104281294;tokomusic;148.41334975141393;Cinema Maldà;270.5451281186485;;77.58192356960856;Yoga Weeks Barcelona;322.17356603810475;Carrefour Market Ramblas;90.99702063345434;Poliorama;99.04467352284698;Farmàcia Nadal Casas, Manuel;109.9577577169914;Escola Massana;353.38370719096287
912;105354520;tokomusic;58.53119881853823;Cinema Maldà;357.93700528638806;;155.79868551035725;Yoga Weeks Barcelona;274.3542281536596;Carrefour Market Ramblas;26.510156680888176;Poliorama;14.719183379165846;Farmàcia Nadal Casas, Manuel;49.98869765423096;Institut Escola Elisabets;310.0659346055768
913;105446915;Galerías Comerciales La Palmera;815.3681842623074;Cinesa;1049.0926385159444;;140.40974113826425;Cross Fit Sant Marti;893.4270773663746;Condis;187.4834734340675;Auditori Sant Martí de Provençals;1522.0473242055134;Farmàcia Maria Isabel Andrés Garcia;153.85438816871851;Escola Prim;155.27465975585946
914;99171938;Muji;458.6773873288517;Comedia;592.2149247145417;;329.0755644221957;Holmes Place;333.8162844525515;La Fuente;97.49213356199876;Coliseum;512.7216370562949;Farmàcia Gelabert Colom-Noguera, Anna;27.873306340444163;Immaculada Concepció Barcelona;99.22958325339326
915;105491357;Centre Comercial Can Cuyás;405.3881876476994;CINESA Porta;3085.5149394768555;;139.80574058723445;Camino al Bienestar;2822.809166518029;Mercadona;396.8310883892205;Escola de Circ Ateneu Nou Barris;1605.5280975253602;Farmàcia Ferriol Casar, Virgínia;280.4163336882428;Escola Ferrer i Guàrdia;124.39928123592112
916;105464393;El Centre de la Vila;693.5466690260489;Glòries Multicines;1738.0805339237895;;213.72526528612775;Sou Livre;554.58411241078;Sorli Discau;216.03109992603893;Sala 1 Pau Casals;1137.3202863994543;Farmàcia Fando Reynes, Neus;269.0052342650178;Escola Antoni Brusi;285.7003519546683
917;105911660;C4 Optics;1997.2734822509883;Verdi Park Barcelona;2266.390257307092;;97.1416954986334;Club esportiu Hispano Francès;814.4601038226978;;96.74746240406996;L'Autentica Teatre;1968.264236853508;Farmàcia Boixeda Batllori, C/ Purset Boixeda, MB;24.988330541827573;Escola El Carmel;104.48257726182104
918;104970398;El Corte Inglés;119.53023050024998;Gran Sarria Multicines;1068.286108711034;;152.3153465348717;Gimnàs a l'aire lliure;271.8816551944593;Condis;112.92760825689304;;1046.70177150086;Farmàcia M. Remei Pouplana Castelló;110.02935691313304;Institut escola Tres Fonts de Les Corts;171.5069240908748
919;99171928;Muji;458.6773873288517;Comedia;592.2149247145417;;329.0755644221957;Holmes Place;333.8162844525515;La Fuente;97.49213356199876;Coliseum;512.7216370562949;Farmàcia Gelabert Colom-Noguera, Anna;27.873306340444163;Immaculada Concepció Barcelona;99.22958325339326
920;105495367;Centre Comercial Diagonal Mar;920.9274128399225;Cinesa;875.8851342036443;;51.6499196314938;Cross Fit Sant Marti;833.1175467698342;Condis;143.3345526703762;Auditori Sant Martí de Provençals;1620.4471983134392;Farmàcia Pla Pastrana, Mariàngela;82.59285515641557;Escola Eduard Marquina;96.97473367096605
921;105942914;;682.5753011569307;Cinemes Boliche;626.2346384305198;;31.01446169735383;Fitness Park;101.31575502285432;Con pan;59.56312652999846;Teatre Akademia;467.1613561402093;Farmàcia Guerra Masats, Maria;89.57678357191814;Institut Escola del Treball;289.26147536998
922;105960099;Centre Comercial Encants Nous;533.7860307233447;Glòries Multicines;1104.8545716825593;;204.2784835043216;;142.77640954388986;Condis;158.3053690061848;Teatre Nacional de Catalunya. Sala Tallers;1123.2942160807004;Farmàcia Basté Framis, JA i Basté Baladia, E;109.52472017946072;Mare de Déu de Núria;119.96860354662051
923;101308853;UME Muntaner Unió Musical;530.4830955661246;Balmes Multicines;790.6927648276486;;104.10903600181403;Àrea Pilates Barcelona;716.8829892213569;Taste of America;158.84559208891818;La Gleva;312.1909634096808;Farmàcia Coll Colomer, Montserrat;111.04070464231278;Institut Montserrat;38.50205738144515
924;105353279;Muji;651.6611466876564;Gran Sarria Multicines;82.00098748849474;;146.1580488664256;Be Legend;727.3774283230939;OpenCor;70.58187649504193;;774.0058250553566;Farmàcia Susagna Lucas Male;104.3306152026316;Escola Santa Dorotea. Salesianes Sarrià;476.6349674397596
925;97187836;Centre Comercial Can Cuyás;1537.6079151651586;CINESA Porta;1761.620361172285;;127.29621372680349;;1581.4436009047358;Dia;327.21384712076866;Escola de Circ Ateneu Nou Barris;412.7732800013837;Farmàcia Corral Bosch, I. - Castresana Hernández;222.72540751343251;Institut Escola Antaviana;350.82344083246795
926;104876645;Muji;865.9966713067008;Cinemes Girona;484.8854649399534;;232.43876494479247;Áccura Bruc;234.35313452049317;Superestalvi;145.6319509943586;Taller Masriera;514.276219079135;Farmàcia Bragutal Rovira, S - Belmonte Martínez;75.44328191717547;Escola de la Concepció;249.92059177282184
927;103358563;Maremagnum;594.9748210924429;Filmoteca de Catalunya;775.1691344844259;;252.67974781130465;Centre Esportiu Municipal Colom;219.96142183436535;MercaNautic;141.63150056613222;Teatro Principal;369.28369102832767;Farmàcia Rodríguez Vilar, Javier;40.09446911800647;Escola Drassanes;301.4904372255098
928;102227103;El Corte Inglés;2166.5843328372166;Gran Sarria Multicines;2112.6352648723296;;86.27064052821024;;829.5242107161566;Supermercat;488.7474477832012;Centre Parroquial de Sant Vicenç de Sarrià;503.560481854009;Farmàcia M. Pilar Villanueva Puig;423.8103620523872;Col·legi Padre Damián Sagrados Corazones;227.0758383838535
929;105875223;Muji;458.804032911458;Comedia;539.3615122515416;;586.7990371283586;Wellness Evolution;168.51004595419414;Supercor;77.99428490736125;Taller Masriera;592.8496083669465;Antigua Farmacia Robert;89.09161086170509;Escolàpies Llúria;80.06233719279173
930;105959473;Centre Comercial Encants Nous;663.8817929041671;Phenomena;786.0948261119386;;140.0284513969545;Byoga;264.84405121292946;Charter;12.227444217766632;Teatre Gaudi;1083.6724645009224;Farmàcia Botet Carreras, Adrià;78.56108494036188;Les Mans;282.5692890448973
931;105138361;Centre Comercial Encants Nous;435.5227696414431;Phenomena;833.1193078007848;;197.64869126391048;Let's Fly;743.5627862953477;ALDI;12.684344990050562;Teatre Nacional de Catalunya. Sala Tallers;920.7527168952404;Farmàcia Puig de Dou, M. Queralt;39.43481539470002;Escola Tabor;206.33414614194248
932;105395580;Centre Comercial Diagonal Mar;582.6066877176942;Cinesa;603.5560621110005;;139.34719032196844;Cross Fit Sant Marti;610.0907730856294;Mercadona;169.92999064283356;Casino l'Aliança del Poblenou;1253.235131594609;Farmàcia Clanxet Wust, Pilar;178.95143748490176;Centre Educatiu Grèvol;224.656675343212
933;105878760;DISTAR centres del descans;1101.680198318251;Cines Verdi Barcelona;370.4031121637183;;28.116362996492608;Pole Dance Factory;23.608690152147645;Veritas;58.12500044813657;L'Autentica Teatre;254.9917597559144;Farmàcia Arbestain Ribas, Ignasi i Inmaculada;61.574138232666975;Vedruna Gràcia Barcelona;204.69406939365476
934;105513466;Dorven;236.39401746310116;Arenas de Barcelona;421.25662776367056;;279.3741799329899;Anytime Fitness;151.64180193614226;Casa Artesa;200.71134347019267;Barcelona Teatre Musical;781.3261558484554;Farmàcia Neus Colomer Méndez;76.39718236488771;Escola Joan Miró;154.80453307643256
935;105878946;Alejandra;431.5432092106946;Balmes Multicines;453.8463938267728;;239.81885842319213;;319.4087591168688;Eroski;84.8759139491575;La Gleva;788.3286252641118;Farmàcia Cabanas Miret, Joaquim;66.9651622629468;Escola Mary Ward;327.6254385727724
936;102948002;Centre Comercial Diagonal Mar;182.0246687097134;Cinesa;202.66475690474525;;218.85679626805037;Cross Fit Sant Marti;1000.5217527555116;Alcampo;163.11113875402972;Casino l'Aliança del Poblenou;1963.146688888865;Farmàcia Bouffard Fita, Fernando;228.4844928474469;Escola Joaquim Ruyra;449.7116015296036
937;105888712;Maremagnum;654.7125006790019;Cinema Maldà;729.4752033697704;;139.97705399759928;Centre Esportiu Municipal Colom;139.2256703361235;El Bròquil del Gòtic;118.59486499870778;Teatro Principal;295.5569809086835;Farmàcia Rodríguez Vilar, Javier;97.17800708953114;Escola Drassanes;166.33582892082185
938;105380965;Cash Converters;180.55187301274788;Renoir Floridablanca;236.97008155350937;;236.87953246883015;Duet Fit Universitat;398.1011435404412;Awami;190.01197800608887;Teatre del Raval;256.24227111333977;Farmàcia Rodríguez Rubio, José Luís;125.78968911138688;Institut Lluïsa Cura;158.06928126283
939;104499752;Vorwerk Thermomix Feelina;429.6637186818934;Arenas de Barcelona;918.1123778169288;;164.1728277958845;;436.994947969308;;143.78603615173557;La Villarroel;583.2923503115501;Farmàcia Ventura;126.88308183751172;Escola Els Llorers;81.06362428655501
940;103632415;Galeries Maldà;473.1293760995264;Cinema Maldà;467.5387175270501;;146.79952791188003;Centre Esportiu Municipal Colom;176.39772417980402;Dia;183.64771029864747;Tablao Flamenco Cordobes;94.4029571256964;Farmàcia Aguilar Peyra, M. Victòria;41.83969961981133;Escola Drassanes;253.6853856830085
941;103809130;Galerías Olimpia;111.05683826538278;Filmoteca de Catalunya;611.5587155630011;;173.9557438726172;;200.6464667329092;Consum;145.77993920398876;El Molino;111.18496274173609;Farmàcia Vives Sánchez, Adela;59.52534449635116;Escola Sagrat Cor;128.21509152484506
942;102904178;DISTAR centres del descans;953.6416104831708;Phenomena;335.73871209025293;;202.33722435470665;Centre Esportiu Claror;209.9372427172604;Bon super mercat;44.67182623751733;Teatre Gaudi;322.90042175911003;Farmàcia Audet Bonet, Gemma;54.08647209629113;Escola Fructuós Gelabert;182.80945095940243
943;102278771;Centre Comercial Diagonal Mar;452.5889441691797;Cinesa;430.0938725852481;;59.74698207335376;Cross Fit Sant Marti;1141.0366193795244;Dia;319.36459627213753;Casino l'Aliança del Poblenou;2286.652604293886;Farmàcia Puga Gasull, Berta;146.3817076051892;Centre Educatiu Sagrat Cor Besòs;361.3315876545078
944;105075850;Galerías Olimpia;651.5491644467612;Renoir Floridablanca;1144.1621865032184;;261.0789348008281;Viva Gym;564.077253886334;Suma;217.1297175925749;Espai Piluso;324.8547459561456;Farmàcia del Sortidor;74.0699351501596;Maristes Anna Ravell;71.93080197158567
945;99263575;Centre Comercial Diagonal Mar;388.628985338464;Cinesa;433.5079004909896;;76.21862696041958;Cross Fit Sant Marti;968.4842704383108;Alcampo;372.0094558244687;Casino l'Aliança del Poblenou;1617.994946677744;Farmàcia Bouffard Fita, Fernando;263.67203690492363;Escola Joaquim Ruyra;582.3238469795256
946;102284104;Galerias Maldà;112.0591753381995;Cinema Maldà;203.58539579585693;;141.36792594621738;Yoga Weeks Barcelona;303.2324651630585;Dia;126.42580333977702;Poliorama;167.7566955276661;Farmàcia Toledo Fernández, Esther;18.985657870424404;Escola Massana;280.0705468294351
947;105722652;Muji;880.7987540265209;Gran Sarria Multicines;341.6148600164045;;91.78227617464049;Gimnàs a l'aire lliure;768.0113880257976;OpenCor;325.86143376515207;;520.1987667099762;Farmàcia Rotllan Vilalta;165.60308613162604;Escola Santa Dorotea. Salesianes Sarrià;295.0038019804368
948;105590478;tokomusic;449.9679768095723;Filmoteca de Catalunya;386.4705921417592;;166.81893875707615;Yoga Weeks Barcelona;199.57215815405317;;78.52872325000666;Cafè-Teatre el Llantiol;236.3977540167274;Farmàcia del Carmen;73.14773418644185;Escola Milà i Fontanals;91.33032303583089
949;105411347;DISTAR centres del descans;890.6936479159078;Verdi Park Barcelona;495.8213964482651;;225.3176425806635;Yoga con Gracia;366.37733026446153;Condis Express;43.73653123804319;L'Autentica Teatre;287.5564965671757;Farmàcia Tutzó Martín, Gemma;11.9919968694846;Escola La Salle Gràcia;287.2447695925597
950;102060207;Glòries;763.5575109077346;Glòries Multicines;823.8984172637425;;136.72644240074447;Sou Livre;631.1809382878711;Condis;103.77368024048864;Sala 1 Pau Casals;432.78801002525415;Farmàcia Homs Ballo, Marta;322.64714605548664;Escola Auditori;283.1667833249137
951;103598137;Muji;170.14604504539875;Comedia;247.58885890224923;;471.8086191901242;Gimnasio McFit;161.29589420110196;MiAlcampo;74.90783531872029;Coliseum;137.88035893553894;Farmàcia González-Meneses;227.3817756150947;Perez Iborra;210.2983283653504
952;105080456;Muji;676.1638139270062;Cinemes Girona;397.17671959834826;;228.64167508837772;Áccura Bruc;233.50529896997136;Català & Kamala;180.1798340544046;Microteatre Barcelona;616.2535169859334;Farmàcia Casellas Guillot, Anna Maria;133.94996957345433;Prat;104.60189314892632
953;104607176;Vorwerk Thermomix Feelina;411.0440732780243;Arenas de Barcelona;826.8522137518908;;62.58137682824254;;449.4108601285549;Ametller Origen;191.06240129500245;La Villarroel;683.3313140861934;Farmàcia Ventura;138.714667881421;Escola Els Llorers;177.5718810487616
954;105147953;Muji;345.41649174627975;Comedia;302.88713826350755;;492.00099702439655;Cosmofit;133.4823843182568;Aldi;147.13234400903642;Teatre Tívoli;286.0280015775661;Farmàcia Morral Suarez, Clara;103.08796176879088;Escola Pia de Nostra Senyora;208.43350515789928
