propertyCode;url;floor;propertyType;size;exterior;rooms;bathrooms;hasLift;hasStaging;hasParkingSpace;hasSwimmingPool;hasTerrace;hasAirConditioning;hasBoxRoom;hasGarden;zip_code;priceDropValue;price;Centro_comercial;Centro_comercial_distancia;cinema;distancia_cinema;Parque;Parque_distancia;Gimnasio ;Gimnasio _distancia;Supermercado;Supermercado_distancia;Teatro ;Teatro _distancia;farmacia_mas_cercana;distancia_farmacias;Escuelas;escuelas_distancia
101577873;https://www.idealista.com/inmueble/101577873/;1;flat;210.0;True;5;3;True;False;False;True;True;No data;No data;True;8022;No data;1500000.0;Muji;1042.094947702335;Gran Sarria Multicines;458.4423345947619;;325.1221489219289;;526.6541304099493;Ametller Origen;104.17945510368968;;848.579510510018;Farmàcia Andreu Lleal, M. Assumpció;128.8477109137975;Santa Teresa - Ganduxer;99.07222755557106
103375253;https://www.idealista.com/inmueble/103375253/;7;flat;165.0;True;4;2;True;False;False;No data;No data;No data;No data;True;8022;No data;1150000.0;Alejandra;527.0445202029955;Balmes Multicines;498.79190030949;;303.92218745589065;;126.59133597088896;Suma;72.43855847476213;La Gleva;982.4141372880576;Isabel Hausmann Fargas;125.4609728125186;Els Arcs;410.78291659460007
104978151;https://www.idealista.com/inmueble/104978151/;2;flat;137.0;True;4;3;True;False;False;No data;No data;True;No data;No data;8007;45000.0;945000.0;Muji;590.3056852102994;Aribau Multicines;485.2601753111192;;123.03239269865364;Holmes Place;316.3744250694429;Taste of America;91.06150281355238;Coliseum;565.2684646085222;Farmàcia Gimeno Fité, Mercedes;162.61876071960862;Immaculada Concepció Barcelona;129.75291050876376
105135662;https://www.idealista.com/inmueble/105135662/;10;penthouse;103.0;True;2;2;True;False;False;No data;No data;True;No data;No data;8034;10000.0;760000.0;El Corte Inglés;899.235074392615;Gran Sarria Multicines;1508.1218281317765;;218.2843497216281;Anytime Fitness;537.2224512289542;Kachafruit;157.1112540069792;;790.5627628062857;Farmàcia E. Pinto Font - I. Grases Pinto;153.09519593049166;Sagrado Corazón;207.32959457622096
104751759;https://www.idealista.com/inmueble/104751759/;No data;flat;58.0;False;1;1;True;False;False;No data;True;True;No data;No data;8011;25000.0;395000.0;Muji;721.4553641959886;Aribau Multicines;563.9701539474256;;152.4146099084793;BDir;240.38018687897068;Sorli;12.814531353680954;Coliseum;697.3764596971847;Farmàcia de Mir Tubert, M.J / Navarro de Mir, I.;106.95949213263928;Immaculada Concepció Barcelona;208.2029924445386
104830762;https://www.idealista.com/inmueble/104830762/;bj;flat;131.0;True;2;1;True;False;False;True;True;No data;No data;No data;8019;No data;769000.0;Centre Comercial Diagonal Mar;341.65142992536965;Cinesa;325.1799085799674;;117.63566500157704;Cross Fit Sant Marti;477.27726067369855;Alcampo;362.4300343844373;Casino l'Aliança del Poblenou;1645.4194107444173;Farmàcia Pujadas Coscolla, Ferran;40.06631418990598;Escola Joaquim Ruyra;119.8893560926916
100414469;https://www.idealista.com/inmueble/100414469/;5;flat;177.0;True;2;2;True;False;False;No data;No data;No data;No data;No data;8021;No data;1490000.0;Muji;388.7364656811149;Cinesa Diagonal;377.58499628762434;;67.56153213220568;Be Legend;99.9327985456623;Alcampo;331.9325318566845;Aquitania;634.0493257230294;Farmàcia García Rocafort, Aranzazu;115.91200940043277;Col·legi Pare Manyanet;400.5859792246727
102988077;https://www.idealista.com/inmueble/102988077/;4;flat;530.0;True;5;6;True;False;False;No data;True;No data;No data;No data;8021;No data;5000000.0;UME Muntaner Unió Musical;812.9947936841055;Cinesa Diagonal;496.9378891361933;;519.7953177900703;;573.3686197877537;Ametller Origen;413.50693999840576;La Gleva;1062.5522344486126;Farmàcia Fabian Sanchis, Carlos;107.13208839878162;Institució Cultural del CIC;122.7835691797172
92808556;https://www.idealista.com/inmueble/92808556/;22;penthouse;153.0;True;3;3;True;False;False;True;True;True;No data;True;8019;No data;2500000.0;Centre Comercial Diagonal Mar;190.83546804885768;Cinesa;236.63734760207947;;135.53615390339277;Cross Fit Sant Marti;914.319377015377;Alcampo;170.63316929176509;Casino l'Aliança del Poblenou;1762.2884021935554;Farmàcia Bouffard Fita, Fernando;114.6627581645407;Escola Joaquim Ruyra;433.297946659634
104355336;https://www.idealista.com/obra-nueva/104355336/;3;flat;100.0;True;2;2;True;False;False;No data;True;True;No data;No data;8009;No data;720000.0;Muji;1062.6585993504923;Cinemes Girona;972.0870158773008;;186.49392217620652;Let's Fly;399.5071457959597;Condis;228.4708062557432;Taller Masriera;179.8001154488105;Farmàcia Torrents Grau, Glòria;105.1392835646396;Col·legi Maristes la Immaculada;188.0296532343419
101731983;https://www.idealista.com/inmueble/101731983/;No data;chalet;439.0;False;4;3;False;False;False;No data;True;No data;No data;True;8017;No data;2800000.0;C4 Optics;3704.231022640036;;1960.890444946708;;200.36607985949857;;2086.892795443073;Crespo;175.73680534293143;Centre Parroquial de Sant Vicenç de Sarrià;2100.619555754634;Farmàcia Federico Carapuig Ordoñez;122.38408656721752;Escola Montserrat;609.0540916992793
104354008;https://www.idealista.com/obra-nueva/104354008/;2;flat;100.0;True;2;2;True;False;False;No data;True;True;No data;No data;8009;No data;695000.0;Muji;1062.6585993504923;Cinemes Girona;972.0870158773008;;186.49392217620652;Let's Fly;399.5071457959597;Condis;228.4708062557432;Taller Masriera;179.8001154488105;Farmàcia Torrents Grau, Glòria;105.1392835646396;Col·legi Maristes la Immaculada;188.0296532343419
105840030;https://www.idealista.com/inmueble/105840030/;1;flat;137.0;True;5;3;False;False;False;No data;No data;No data;No data;No data;8002;No data;650000.0;Maremagnum;614.7800222506027;Cinema Maldà;751.3301802067324;;178.57217759408724;Centre Esportiu Municipal Colom;186.5763754264909;MercaNautic;84.69327929582562;Teatro Principal;340.8343596369228;Farmàcia Rodríguez Vilar, Javier;109.33320922403432;Escola Drassanes;158.16719207574016
100795049;https://www.idealista.com/inmueble/100795049/;1;flat;346.0;True;6;4;True;False;False;No data;True;No data;No data;No data;8021;No data;1930000.0;Alejandra;801.4747331635;Cinesa Diagonal;710.0511287546906;;409.2742162021622;;346.1211921730702;Suma;269.80392287009965;La Gleva;994.9767323019692;Farmàcia Bassas Costa, Josefina;85.69912255811168;Els Arcs;189.98119991986397
105744721;https://www.idealista.com/inmueble/105744721/;2;flat;98.0;True;4;2;False;False;False;No data;No data;No data;No data;No data;8003;No data;390000.0;Galeries Maldà;1069.3431966473756;Cinema Maldà;1026.966214632575;;220.7622057508568;Ashtanga Yoga Shala;587.1675277563733;Condis;13.537245640666285;La Puntual;145.35024813937835;Farmàcia Sentelles Monill, Anna;117.90085191309429;Institut Verdaguer;504.4694475602352
105744717;https://www.idealista.com/inmueble/105744717/;5;flat;78.0;False;3;2;True;False;False;No data;No data;No data;No data;No data;8011;No data;650000.0;Cash Converters;733.6903686758504;Aribau Multicines;496.6168700508276;;318.5809007366717;Habits Health Coworking;222.03685907447743;Lidl;69.74574011187829;La Villarroel;239.67431517156928;Farmàcia Focardell Berenguer, Yolanda;81.03190023295733;Centre Educatiu Mare de Déu del Roser;184.06626126687297
105744713;https://www.idealista.com/inmueble/105744713/;1;flat;170.0;True;4;2;True;False;False;No data;No data;No data;No data;No data;8002;No data;650000.0;Galeries Maldà;386.6431499525144;Cinema Maldà;377.5261348388832;;214.45804906335843;Centre Esportiu Municipal Colom;265.55472867934367;Superservis;179.8515311111416;Tablao Flamenco Cordobes;144.12445470100724;Farmàcia Aguilar Peyra, M. Victòria;83.62072224119251;Escuela de Artes Aplicadas y Oficios Antiguos;241.9470483513637
105744728;https://www.idealista.com/inmueble/105744728/;1;flat;125.0;True;5;3;False;False;False;No data;No data;No data;No data;No data;8002;No data;590000.0;Maremagnum;468.5736828758356;Cinema Maldà;881.8950689453848;;141.45340673278088;Centre Esportiu Municipal Colom;329.1840799262994;MercaNautic;66.34044893329734;Teatro Principal;485.9305704855671;Farmàcia Rodríguez Vilar, Javier;141.71538657587462;Escola Drassanes;266.04629225943705
105904313;https://www.idealista.com/inmueble/105904313/;3;flat;109.0;True;3;3;True;False;False;No data;True;True;No data;No data;8071;No data;850000.0;Galaxia;637.0356190167826;Cinesa;1403.3840637666617;;67.29484443063052;9a Poblenou;297.31514287603903;Condis;265.48112528248186;Casino l'Aliança del Poblenou;672.2476896309903;Farmacia Ortuño;214.68755007352647;Institut Front Marítim;332.58660529967824
105437601;https://www.idealista.com/inmueble/105437601/;bj;flat;80.0;False;3;2;True;False;False;No data;No data;True;No data;No data;8034;No data;395000.0;El Corte Inglés;1002.175704451832;Gran Sarria Multicines;907.3843652587937;;74.27342431128848;Anytime Fitness;651.2632973148546;Veritas;129.68300662561114;;67.0804264551746;Farmàcia Núria Pietro Ramos;94.36644943760508;Col·legi Reial Monestir de Santa Isabel;106.29476979712638
99673590;https://www.idealista.com/inmueble/99673590/;No data;chalet;145.0;False;5;2;False;False;False;No data;True;True;No data;No data;8025;No data;570000.0;Centre Comercial Encants Nous;1077.8762762575502;Phenomena;267.79132814691206;;423.373732391429;GREEN FIT;363.804566747288;Alimentació oriental;25.359273392269245;Teatre Gaudi;578.9876974332176;Farmàcia Pascal Canalias, Dolors;47.70185379536824;Escola Palcam;223.8559933087464
101674986;https://www.idealista.com/inmueble/101674986/;2;flat;77.0;True;3;1;True;False;False;No data;No data;No data;No data;No data;8018;No data;200000.0;;872.8285954205252;Glòries Multicines;896.49772407728;;37.21478664361546;Gimnàs Koryo;516.2500177995321;Bonpreu;86.31178990536186;Auditori Sant Martí de Provençals;492.2014880355355;Farmàcia Jorge Trias Banyeres;44.52269771593115;Centre d'educació Adela de Trenquelleón;204.22001521241015
101849486;https://www.idealista.com/inmueble/101849486/;1;flat;90.0;True;2;2;True;False;False;No data;No data;No data;No data;No data;8003;No data;795000.0;Maremagnum;751.368715018943;Cinema Maldà;850.2955639189911;;209.44639550894044;Ashtanga Yoga Shala;134.3482505515055;Mi Alcampo;46.729914650612464;Palau Dalmases;322.0895659431389;Farmàcia Condal Espinal, Rosa Maria;144.75900609857706;Escola Ángel Baixeiras;292.31976660127526
104214558;https://www.idealista.com/inmueble/104214558/;5;flat;172.0;True;5;3;True;False;False;No data;No data;No data;No data;True;8021;No data;1000000.0;UME Muntaner Unió Musical;673.4678690517826;Cinesa Diagonal;774.3415588160186;;200.3833880790992;;293.7420581655231;Supermercat;70.59506819282089;Aquitania;259.06780154094906;Farmàcia Ponjoan Uriach, M. Rosa;48.05982573635573;Som-hi dansa;163.38621224895735
100491848;https://www.idealista.com/inmueble/100491848/;bj;flat;200.0;True;5;4;True;False;False;No data;True;No data;No data;No data;8022;No data;1500000.0;Alejandra;1260.9162571543698;Balmes Multicines;1143.8740409134643;;235.70085043310988;;551.6469986465755;Condis;122.33155860523613;Centre Parroquial de Sant Vicenç de Sarrià;990.3470175863368;Farmàcia Melguizo;110.76553594622384;Lyceé Français de Barcelone;128.30435626003063
105248415;https://www.idealista.com/inmueble/105248415/;4;flat;73.0;True;2;1;True;False;False;No data;No data;No data;No data;No data;8012;No data;425000.0;UME Muntaner Unió Musical;1035.3002812489622;Cinema Bosque;416.0381579121309;;149.53381254348596;Sarasvati;28.68189441154825;Al gra;66.31732899124744;Jove Teatre Regina;313.2547228356231;Farmàcia Roé Fadurdo, M. Glòria -hereus-;104.77136440991528;Escola Josep Maria Jujol;184.2018919624668
104664074;https://www.idealista.com/inmueble/104664074/;3;flat;116.0;True;3;2;True;False;False;No data;True;No data;No data;No data;8015;No data;595000.0;Arenas de Barcelona;185.5872629810372;Arenas de Barcelona;213.93206868697445;;260.8241340061912;Sou Livre;130.27794821031074;Mercadona;144.1718692469732;Barcelona Teatre Musical;725.6915695121523;Farmàcia Godia Tresánchez, Rosa Maria;101.35105302891051;Institut Ernest Lluch;187.270311587706
105391927;https://www.idealista.com/inmueble/105391927/;4;flat;74.0;False;3;2;True;False;False;No data;True;No data;No data;No data;8013;No data;375000.0;Centre Comercial Encants Nous;1031.384146963835;Phenomena;1558.9985860934692;;195.15566955426857;Let's Fly;423.35772277363947;Lidl;93.76404411567054;Sala 2 Oriol Martorell;620.7608236887532;Farmàcia Abad Merin, Milagros;11.651870398533148;Institut Angeleta Ferrer;311.20765179529474
96535945;https://www.idealista.com/inmueble/96535945/;No data;chalet;750.0;False;7;7;False;False;False;No data;True;No data;No data;True;8034;No data;4100000.0;El Corte Inglés;2282.3839726838373;Gran Sarria Multicines;2945.9181729416864;;538.9717408439996;;1328.027981738166;Alimentació Pons;694.6058650440588;Centre Parroquial de Sant Vicenç de Sarrià;1801.1586308911471;Farmàcia Tous Trepat;578.9925535103856;Escola Solc;150.72646038048129
105168573;https://www.idealista.com/inmueble/105168573/;1;flat;142.0;True;2;2;True;False;False;No data;True;No data;No data;No data;8021;No data;675000.0;UME Muntaner Unió Musical;503.9657873066636;Cinemes Boliche;702.2618406833578;;285.5775751512633;;214.23595869878875;El graner de Sant Gervasi;136.8016442244484;Teatre Akademia;100.1283336018822;Farmàcia Santaló;143.7097471831201;Escola Nàutica Port Olímpic;210.46003959963224
105584469;https://www.idealista.com/inmueble/105584469/;9;flat;82.0;True;3;1;True;False;False;No data;No data;No data;No data;No data;8016;No data;338000.0;Centre Comercial SOM Multiespai;831.1469459068794;CINESA Porta;793.542796523657;;73.26232013109102;;172.1164009454728;Caprabo;18.343121972467145;Ateneu Popular de Nou Barris;1408.8860763296486;Farmàcia Gabaldón Flotats, Albert;78.50160730866085;CFA Madrid;312.9818039040344
100756616;https://www.idealista.com/inmueble/100756616/;6;duplex;99.0;True;3;2;True;False;False;No data;True;True;No data;True;8025;No data;825000.0;DISTAR centres del descans;733.2393686956108;Phenomena;397.76550660395;;193.05943204531843;Centre Esportiu Claror;189.3777013164685;Sardenya Open;76.3676118234793;Teatre Gaudi;179.88267177074025;Farmàcia Sardenya - Llic. Irene Malo Cruz;24.82982129020456;Escola Fructuós Gelabert;39.89767549117634
105962661;https://www.idealista.com/inmueble/105962661/;5;flat;96.0;True;3;2;True;False;False;No data;No data;No data;No data;No data;8027;No data;385000.0;Cash Converters;855.7992977633221;Glòries Multicines;1549.8652596676684;;88.84508860196624;Gimnàs Koryo;548.6862955520317;Caprabo;91.17768808283496;Nau Ivanow;145.87501559928182;Farmàcia Ricarte Fillola, Santiago;105.60869648145656;Escola l'Estel;80.64372604838215
105961430;https://www.idealista.com/inmueble/105961430/;bj;duplex;45.0;True;1;1;False;False;False;No data;No data;No data;No data;No data;8014;No data;215000.0;Arenas de Barcelona;610.0437368378327;Arenas de Barcelona;604.6657569357259;;292.5261773556607;Fundació Cultural Hostafrancs;604.1259910572918;Caprabo;114.58009253319756;Sala Upload;317.29898838047643;Farmàcia Alsina Armengol, Conxita;59.32727957232855;Escola La Muntanyeta;116.12484795241876
104192936;https://www.idealista.com/inmueble/104192936/;1;flat;96.0;True;2;2;False;False;False;No data;True;True;No data;No data;8001;No data;460000.0;Galeries Maldà;223.4156775421288;Cinema Maldà;254.61972690678837;;327.8434013041168;Yoga Weeks Barcelona;334.2452678964649;Supermarket 24h;109.28467829989486;Gran Teatre del Liceu;157.6814805809431;Farmàcia Clapés Antoja, Josep;108.15001910932152;Escola Massana;171.5418107417081
100683533;https://www.idealista.com/inmueble/100683533/;1;flat;149.0;True;5;2;True;False;False;No data;True;No data;No data;No data;8006;No data;595000.0;UME Muntaner Unió Musical;392.2237992760287;Cinema Bosque;595.3248729689166;;239.13888023461143;Trib3;393.5014017604128;Consum;191.36367525286963;La Gleva;263.6048248549993;Farmàcia Puso Mazarico, José Ramon;21.98249052035545;Escola Poeta Foix;174.19413182751703
99097372;https://www.idealista.com/inmueble/99097372/;No data;chalet;180.0;False;4;2;False;True;False;No data;True;No data;No data;True;8034;No data;830000.0;El Corte Inglés;2919.276021265653;Gran Sarria Multicines;3616.610103206852;;232.69738818787195;VivaGym Finestrelles;1475.7685710052124;Alimentació Pons;1234.1798716441028;Robert Brillas;2328.5572461300712;Farmàcia Finestrelles;540.2446812721074;Escola Thau;418.891585049993
103859092;https://www.idealista.com/inmueble/103859092/;7;penthouse;169.0;True;3;3;True;False;False;No data;True;No data;No data;No data;8011;No data;1295000.0;Cash Converters;671.8511215448322;Aribau Multicines;537.0291984560965;;235.83558705877076;Ray Fitness BCN;247.03222445660248;Lidl;83.61093236077991;La Villarroel;92.67014566375606;Farmàcia Cutillas Bou, Martin Augusto;133.52511579250782;Centre Educatiu Mare de Déu del Roser;80.78875541577459
104491424;https://www.idealista.com/inmueble/104491424/;bj;duplex;112.0;False;3;1;False;False;False;No data;True;True;No data;No data;8015;No data;270000.0;Dorven;836.6379762974947;Arenas de Barcelona;903.2293462201724;;254.25780770144;Viva Gym;513.8844367040817;Caprabo;85.82649059299635;sala Ovidi Montllor;209.0698116430184;Farmacia Roca;32.657853875127024;Col·legi Sant Francesc Xavier;177.61693629503222
104254323;https://www.idealista.com/inmueble/104254323/;5;flat;218.0;True;3;4;True;False;False;No data;True;True;No data;No data;8007;No data;3000000.0;Muji;446.6022407544529;Comedia;581.5455223737499;;381.5266598164636;Áccura Bruc;384.54546336245386;;173.58030354672275;Coliseum;623.5498949396068;Farmàcia 1896;38.61627336461751;Prat;211.5281586126515
99736872;https://www.idealista.com/inmueble/99736872/;10;penthouse;190.0;True;3;3;True;False;False;No data;True;True;No data;No data;8024;No data;850000.0;DISTAR centres del descans;852.2735103662914;Phenomena;1045.5805560712915;;60.57632002664787;Centre esportiu municipal Can Toda;634.5436838111495;Consum;216.75594377624392;Golem's;731.8969223592176;Farmàcia Cardenal López, Maria del Carme;89.24924502165624;Acis;357.52576983117376
102756132;https://www.idealista.com/inmueble/102756132/;1;flat;135.0;True;3;3;True;False;False;No data;True;No data;No data;No data;8002;No data;628000.0;Galeries Maldà;58.915026188565655;Cinema Maldà;30.44751991142418;;222.80277932355037;Yoga Weeks Barcelona;495.9973668274692;Spar;172.4795063614724;Poliorama;355.1369501107155;Farmàcia Guilera Barba, Marc;142.18078336195833;Escola Massana;415.1795256671164
104706723;https://www.idealista.com/inmueble/104706723/;2;flat;101.0;True;2;2;True;False;False;No data;No data;No data;No data;No data;8036;No data;695000.0;UME Muntaner Unió Musical;867.0416077695623;Cinemes Boliche;227.26418182208303;;198.52258101299967;Dir Tuset;287.1532758122657;Jespac Supermercats;165.30338198018308;Jove Teatre Regina;545.2594957494767;Farmàcia Bellmunt Fernández, Elena;42.547454177451584;Escola Pia Sant Miquel;333.7420668433223
102475902;https://www.idealista.com/inmueble/102475902/;No data;chalet;641.0;False;6;5;False;False;False;No data;True;No data;No data;True;8017;No data;4150000.0;El Corte Inglés;2339.350831286837;Gran Sarria Multicines;2750.1503073291547;;285.618748347971;Anytime Fitness;1200.849594356541;Badul-a-que;1184.2441790764626;Centre Parroquial de Sant Vicenç de Sarrià;1311.2994332548983;Farmàcia Maria Àngels Beumala Llunell;420.5589295846346;Escola Betània - Patmos;87.99116683417994
96978808;https://www.idealista.com/inmueble/96978808/;2;flat;157.0;True;4;2;True;False;False;No data;True;No data;No data;No data;8021;No data;750000.0;UME Muntaner Unió Musical;431.7866752361901;Balmes Multicines;901.133605582606;;250.65086756686037;Àrea Pilates Barcelona;523.5552674322876;Plusfresc;163.35728920306298;La Gleva;555.3829126851153;Farmàcia Arqué Garrofé, Roser;29.69945727211679;Escola Mary Ward;191.12149618305745
105959775;https://www.idealista.com/inmueble/105959775/;8;penthouse;76.0;True;1;1;True;False;False;No data;True;No data;No data;No data;8030;No data;280000.0;El Corte Inglés (Can Dragó);850.6511583072576;CINESA Porta;982.7327867370376;;147.7984031624447;;607.3530309495403;charter;147.3437992699402;Ateneu Popular de Nou Barris;1019.86058993838;Farmàcia Segui, M. Carme - Ulied, M. i C.;27.2252799924404;Escola Sagrada Família;353.03211008149555
104050541;https://www.idealista.com/inmueble/104050541/;5;penthouse;200.0;True;4;4;True;False;False;No data;True;No data;No data;True;8022;No data;1585000.0;Alejandra;694.7486408022669;Balmes Multicines;654.1271459951159;;269.6286256688811;;78.02802404640263;Caprabo;56.21663400730549;La Gleva;1122.4744355136854;Farmàcia Sorni;26.2883582814474;Santa Teresa - Ganduxer;424.4399013675969
97567761;https://www.idealista.com/inmueble/97567761/;1;flat;134.0;True;3;2;True;False;False;No data;True;True;No data;No data;8002;No data;850000.0;Galeries Maldà;763.2633061825852;Cinema Maldà;725.8206334648985;;318.8000575553354;Ashtanga Yoga Shala;256.77693632011824;;79.57135039489697;Palau Dalmases;335.8897100831604;Farmàcia Paricio Toledo, Jesus Carlos;136.08954870369445;Escola Ángel Baixeiras;179.43652011183497
105962622;https://www.idealista.com/inmueble/105962622/;1;flat;68.0;False;2;1;True;False;False;No data;No data;True;No data;No data;8025;No data;279000.0;DISTAR centres del descans;939.9526216513752;Phenomena;278.1761992998401;;167.59354670349384;Centre Esportiu Claror;248.7740702217778;Charter;35.742895897074895;Teatre Gaudi;278.38504296225324;Farmàcia Audet Bonet, Gemma;99.31513635597236;Escola Fructuós Gelabert;169.8428251034466
102842326;https://www.idealista.com/inmueble/102842326/;3;flat;144.0;True;4;2;False;False;False;No data;True;No data;No data;No data;8012;No data;590000.0;DISTAR centres del descans;859.7654682114744;Cines Verdi Barcelona;421.1374636818866;;166.90826648766776;Espacio Sattva;70.7284240885834;MODU supermarket;53.41113045348917;Lliure;312.8698027033824;Farmàcia Laura Sagarra;32.85515706845257;Escola Patronat Domenech;208.1066306583341
103294347;https://www.idealista.com/inmueble/103294347/;4;flat;321.0;True;5;5;True;False;False;True;True;No data;No data;No data;8021;No data;1490000.0;Muji;664.8267383767769;Cinesa Diagonal;234.12552587154244;;334.2141568027685;Be Legend;509.5373351415797;OpenCor;259.29476892136006;;1064.8303400956197;Farmàcia Serrano Pérez de la B., Maria F.;185.84172709479148;Institució Cultural del CIC;370.1694518494082
104628125;https://www.idealista.com/inmueble/104628125/;2;flat;61.0;True;2;1;False;False;False;No data;No data;True;No data;No data;8002;No data;255000.0;Galeries Maldà;383.79003328326;Filmoteca de Catalunya;355.0350263378815;;305.11406106399454;Centre Esportiu Municipal Colom;324.1338609743036;Mi Al Campo;61.00738568209206;Gran Teatre del Liceu;75.79358515253945;Farmàcia Tenorio Ripoll, Maria Isabel;18.33495897812552;EOI de Barcelona - Drassanes;309.165701970507
102924204;https://www.idealista.com/inmueble/102924204/;2;flat;156.0;True;3;3;True;False;False;No data;No data;No data;No data;No data;8002;No data;705000.0;Galeries Maldà;739.8531722201241;Cinema Maldà;702.8609313353504;;301.287803894504;Ashtanga Yoga Shala;280.2472986009867;;91.4266821409266;Palau Dalmases;355.7219614709208;Farmàcia Paricio Toledo, Jesus Carlos;114.23691876969475;Escola Ángel Baixeiras;151.56730799069626
105741973;https://www.idealista.com/inmueble/105741973/;1;flat;90.0;True;3;2;True;False;False;No data;No data;True;No data;No data;8030;No data;362000.0;La Maquinista;1020.6382450389708;CINESA 3D La Maquinista;952.5147545602453;;334.24447268035465;;1510.621541283863;Mercadona;351.38161652011325;Sant Andreu Teatre;873.1414913318348;Farmàcia Fernández Retuerto, M. Carme;220.036727710694;Centre Educatiu Mare de Déu de la Soledat;451.0710858291913
105957559;https://www.idealista.com/inmueble/105957559/;2;flat;77.0;True;3;2;True;False;False;No data;No data;No data;No data;No data;8015;No data;380000.0;Galerías Olimpia;332.68359690554337;Renoir Floridablanca;477.587621673336;;20.876703830632287;VivaGym;183.89348968623608;Mônmas;69.36153329155225;Teatre del Raval;250.84577741374557;Vives Ferrer;86.98082147435835;Escola Pia Sant Antoni;103.15286370557575
105457114;https://www.idealista.com/inmueble/105457114/;3;flat;83.0;True;2;1;False;False;False;No data;No data;No data;No data;No data;8014;No data;305000.0;Travessa outdoor;454.077422928437;Zumzeig;644.1553304481976;;218.2250666023514;Iogasants Connectat;181.74960222027752;Hiper Galicia;203.2978252146086;;537.3767420623037;Farmàcia Baladron Acero, Maria;105.87298034237872;Institució Montserrat SCCL;313.30835963042983
103733107;https://www.idealista.com/inmueble/103733107/;bj;duplex;121.0;True;3;2;True;False;False;No data;True;No data;No data;No data;8034;No data;880000.0;El Corte Inglés;1221.7561136513448;Gran Sarria Multicines;1499.4142034650451;;201.06064155739395;Anytime Fitness;74.71518788945862;Bon Area;263.93786140603845;Centre Parroquial de Sant Vicenç de Sarrià;580.0124992795498;Farmàcia Trinquet;36.89150607174862;Escola Orlandai;224.56836303967896
104079678;https://www.idealista.com/inmueble/104079678/;3;flat;70.0;True;2;1;True;False;False;True;True;True;No data;No data;8028;No data;419000.0;Travessa outdoor;953.7545565066554;Filmax Gran Via;1629.5255354874628;;75.17764689017204;;517.7435663099616;Caprabo;63.75170843339073;Auditori la Torrassa;606.8166301529288;Farmàcia Carreras Candi;43.9044382055202;Institut Lluís Vives;154.0691737615673
102490609;https://www.idealista.com/inmueble/102490609/;5;duplex;64.0;True;1;1;False;True;False;No data;No data;True;No data;No data;8003;No data;260000.0;Galeries Maldà;937.682350025351;Cinema Maldà;895.202371744971;;243.2493088799065;Ashtanga Yoga Shala;444.28321100352815;De tot al Born;114.35947815203058;La Seca Espai Brossa;69.21447492460112;Farmàcia Cerra, Mario;89.3304341288512;Escola Tècnico-Professional Xavier;468.6543160789941
105885329;https://www.idealista.com/inmueble/105885329/;1;flat;65.0;True;3;1;True;False;False;No data;True;True;No data;No data;8903;No data;298000.0;Travessa outdoor;1052.580699918978;Filmax Gran Via;1477.1271508276957;;134.9371265800523;;598.1654901608243;Sorli Discau;103.6808795907024;Auditori la Torrassa;549.0197070466861;Farmàcia Riera Blanca;105.1758816949155;Institut Lluís Vives;17.22977120504048
105770457;https://www.idealista.com/inmueble/105770457/;7;flat;86.0;True;3;2;True;False;False;No data;True;True;No data;No data;8013;No data;530000.0;Centre Comercial Encants Nous;1093.0185950546716;Comedia;1631.281779194033;;177.81348580098324;Centre Esportiu Municipal Estació del Nord;403.565103461762;Supermercat uma;61.4926730873497;Sala 2 Oriol Martorell;560.144370064523;Farmàcia Cercavins Carnicero, Sílvia i Olga;101.78568928708394;Escola Fort Pienc;277.1732460256859
105961095;https://www.idealista.com/inmueble/105961095/;bj;flat;63.0;False;3;2;False;False;False;No data;No data;No data;No data;No data;8025;No data;235000.0;Centre Comercial Encants Nous;682.0605067300874;Phenomena;535.7541551569416;;181.9040171623236;Centre Esportiu Claror;621.7155894410457;Molsa;22.9348261697428;Teatre Gaudi;732.9206523131153;Farmàcia Rubio Calvo, Alvaro;120.41900382147304;Escola Tabor;315.7087110082888
105590567;https://www.idealista.com/inmueble/105590567/;3;flat;116.0;True;4;2;True;False;False;No data;No data;True;No data;No data;8026;8000.0;450000.0;Centre Comercial Encants Nous;536.7717999565965;Phenomena;1024.6250198661169;;153.5076854757568;;347.14571222944875;El Graner;102.29900108949415;Teatre Nacional de Catalunya. Sala Tallers;1242.4179112984414;Farmàcia Augé i Ribas, Rita;102.24416286604662;Les Mans;34.55107024742765
105960961;https://www.idealista.com/inmueble/105960961/;3;flat;58.0;True;3;1;True;False;False;No data;No data;No data;No data;No data;8016;No data;215000.0;Centre Comercial SOM Multiespai;944.2678073190182;CINESA Porta;927.0838240693664;;85.16022754794245;;672.0469618605222;Lidl;66.3177463672082;Sant Andreu Teatre;1634.4214359742305;Farmàcia Picas;72.69203638451602;Institut Barcelona-Congrés;171.4355708567024
103599160;https://www.idealista.com/inmueble/103599160/;3;flat;77.0;True;2;1;False;False;False;No data;No data;No data;No data;No data;8010;No data;355000.0;El Corte Inglés;364.9970250062714;Cinema Maldà;478.3536607213018;;228.98657786170344;Holmes Place;314.7919198958237;Coaliment;47.06971879378439;Palau de la Música Catalana;71.71007323587872;Farmàcia Moragrega Estrany, L - Rojas Estrany, ME;60.40861669372337;La Salle Comtal;117.59568534240114
