propertyCode;properties.name;properties.name_distancia
105199868;Escola 9 Graons;167.80857435691885
101259266;Escola La Salle Gràcia;239.592040521617
105826054;La Farigola de Vallcarca;165.54241205002384
104867152;Escuela de Artes Aplicadas y Oficios Antiguos;57.640086735874775
81669178;Institut Fort Pius;157.0262364126002
105846964;La Salle Comtal;166.1432879407098
105274316;Escola Fructuós Gelabert;223.70459986963715
104161853;Escola Santa Dorotea. Salesianes Sarrià;308.9149747634483
105280045;Escola Fructuós Gelabert;87.26596090961546
105879698;La Salle Comtal;204.76772432325373
105642804;La Salle Comtal;204.76772432325373
105756634;Escola Madres Concepcionistas de la Enseñanza;81.78721213022718
102458702;Som-hi dansa;201.4960429089104
105335107;Escola Massana;300.8179195302423
105384446;Institut Pau Claris;350.83272917795205
105685571;CFA Barceloneta;343.92961457031214
103710057;Els Arcs;412.97414055907336
104884593;Institut Manuel Carrasco i Formiguera;357.38095063998463
105848025;Escuela de Artes Aplicadas y Oficios Antiguos;254.17505440032895
105245858;Escola Betània - Patmos;304.79433969571136
105300626;Sant Francesc d'Assís;247.26588892814524
102185677;Institut de Nàutica de Barcelona;235.65683789602681
105333105;Institut Caterina Albert;73.98020456123882
105616565;Institut Fort Pius;343.07837088246885
105613740;Jesuïtes Casp - Sagrat Cor de Jesús;8.397315346332105
105398788;Escola Carlit;176.7999574389049
105625320;Escola Gayarre;193.9739636385981
95528911;Escola Superior d'Hosteleria de Barcelona;557.1999660809075
105577757;Escola Tabor;153.64744498123744
105379104;Perez Iborra;153.22912701318617
104867153;Escola Joan Miró;105.97992666406418
105465974;Perez Iborra;98.75038875961611
105141354;Institut Ernest Lluch;362.460220260428
104908970;CEE Vil·la Joana;758.1672958624666
104184527;Institut Milà i Fontanals;132.56376785560292
91520924;Escola Massana;142.67247494116458
97374858;Escola Massana;68.57208097184623
105304637;Escola Montseny;128.992077069123
105650625;Escola Mossèn Jacint Verdaguer;198.1526946927297
103490003;Escola Carlit;176.18692204331913
105160370;Mare del Diví Pastor;248.96148279276608
105581227;Escola especial Nostra Senyora de Montserrat;186.02945024223317
104681260;Col·legi Sant Francesc Xavier;197.2426649710286
105353246;Col·legi Sant Josep;295.87787975545507
104973737;Escola Els Llorers;206.28965075185766
102830991;Escola Sadako;83.73908287683912
105511136;Institut Menéndez y Pelayo;93.13351691761596
105870897;Escola Joso;216.3225663944999
105866491;Escola Joso;246.08168155179507
105447994;Escola Nou Patufet;203.39100355749719
103368494;Escola Nabí;511.63922127825833
105161147;Escola Timbaler del Bruc;75.60735375697341
105492375;Escola Sagrat Cor;301.95286522766725
105014103;Santa Teresa de Jesús;210.54601655416042
105409646;Escola Pia Sant Antoni;106.0559518989969
105958262;Escola Poble-sec;178.55141996751695
104611552;Virolai Petit;199.73448610623683
105100317;Centre Educatiu Grèvol;163.6051975336623
105151666;Escola Proa;50.81577946152999
104152522;Escola Tècnico-Professional Xavier;298.0638661204764
105469059;Salesià de Sant Josep;419.8805613300539
104219328;Escola Mestre Enric Gibert i Camins;90.48656856089795
103884663;Col·legi Reial Monestir de Santa Isabel;254.38365027447296
104870225;Jesuïtes Casp - Sagrat Cor de Jesús;260.923381849697
105453002;Centre Educatiu Mare de Déu del Roser;364.93770605116407
102162350;Institut Teresa Pàmies;147.119427704891
88129785;Escola Ramon Casas;98.32404334302167
104642744;Escola Timbaler del Bruc;200.9113665153263
104943402;Institut Nou Barris;116.63261346705086
105262404;Escola Gayarre;76.43367756993844
105410592;Nen Déu;186.86344057359253
105433323;Escola Heura;57.35954373327853
105392589;Escola Fedac Horta;40.60033458178745
104567343;Escola Ramon Llull;349.79963635247265
105261381;Col·legi Pare Manyanet;434.6619400840016
95485228;Institut de Nàutica de Barcelona;107.99321584863817
92140459;Escola Drassanes;164.16346247975437
105956938;Som-hi dansa;266.91049845756163
104398107;Escola Pia Balmes;183.91721704204076
105584349;Escola Cavall Bernat;132.7692416585301
105574369;Scuola Dell'infanzia Maria Montessori;150.09570917857147
103340036;Escola Diputació;87.23842970831882
105596464;Escola de la Concepció;104.34461319142876
105658041;Escola Cintra;64.49061237845235
104768795;Llar Marillac;86.77757142900334
105931268;Institut Joan Fuster;175.56866438716622
105947309;Institut Sagrera Sant Andreu;62.96659709703396
104331642;Escola Pia Sant Antoni;86.86185595569869
105931173;Escola Antoni Balmanya;218.6829967140315
105931109;Institut Joan Fuster;254.47676898348303
105931342;Escola Antoni Balmanya;181.68293294282665
103408419;Escola Nausica;172.24718746123943
105741474;Maristes Sants - les Corts;66.9325318653662
105947307;Institut Sagrera Sant Andreu;62.96659709703396
99561075;Afa Ciutat Meridiana;549.3205610381927
105947306;Institut Sagrera Sant Andreu;62.96659709703396
105947274;Institut Sagrera Sant Andreu;62.96659709703396
105849409;Virolai Petit;118.79353381653769
104302281;Escola Pia de Nostra Senyora;112.66430546066842
105947275;Institut Sagrera Sant Andreu;62.96659709703396
103510732;Escola Piaget;125.00654172747672
105424826;Escola Ángel Baixeiras;521.27405628505
105650517;Magic Mirror Center;199.01753477561604
103845354;Escola Ángel Baixeiras;225.52335878418302
104447916;Escolàpies Llúria;43.16481703007167
104988800;Som-hi dansa;368.9879724911098
103840984;Institut Menéndez y Pelayo;87.63310557774405
105891619;Centre d'Estudis Dolmen;344.49281416662205
105180956;Escola Joaquim Ruyra;251.35586140395716
104988816;Som-hi dansa;310.9245306196924
105129066;Escuela de Artes Aplicadas y Oficios Antiguos;290.77899250633084
105276110;CodeLearn;244.55732295985104
104366043;Francesc Pejoan;240.03557043989917
104975336;Saint Nicholas School;22.224915027363377
104944035;Escola Ignasi Iglésias;255.38819780705646
102775594;Maristes Anna Ravell;204.14916775293003
105473212;Escola Diputació;348.1473237773022
104366077;Francesc Pejoan;240.03557043989917
103979513;Acis-Artur Martorell;153.27753902165438
105948111;Institut Escola del Treball;152.85736561293567
104923195;Shalom;307.18961100713744
98698445;Escola Nou Patufet;159.06354172198704
105810499;Escola Ángel Baixeiras;134.46213447604606
105337160;Escola Santa Dorotea. Salesianes Sarrià;245.5442535174505
94162762;Monlau - centre d'estudis;121.01174112957484
104440203;Escola Gayarre;171.72325219505007
105132312;Escola Augusta;333.5191350199632
105958125;Institut Escola Art. Oriol Martorell;284.8357342061345
105888473;Escola Josep Maria Jujol;190.87903145749448
104622192;Santa Teresa - Ganduxer;224.20197962614213
105889508;Escola de la Concepció;191.96283695202666
105890981;Escola Barrufet;295.60700748006366
103923443;Immaculada Concepció Barcelona;214.64671934254497
104562714;Stucom;211.0333575412181
105881498;CFA Montserrat Roig;219.25549028663897
105391188;Escola Ramon Llull;211.75581284755847
105741853;Escola Guinardó;118.77683571360372
105957358;NOVA estudis;368.7006457061624
103936063;Mare del Diví Pastor;168.59573986447336
105960760;St. Nicholas School;130.6114207681593
105727999;Institut Francisco de Goya;215.24063723293887
105278523;la Sagrera;353.0460283790206
105033599;Institut Lluïsa Cura;293.2578024028481
104353997;Col·legi Maristes la Immaculada;188.0296532343419
105075436;Col·legi Sagrat Cor-Diputació;38.287844793520215
105370948;Centre Educatiu Mare de Déu del Roser;105.62972492324101
104272938;Col·legi Lestonnac;275.7840427362979
101781007;Escola Betània - Patmos;151.093635313068
100335872;Escola Auditori;314.2716404548811
104876005;Escola Pere Vila;138.01279177538797
102852721;NOVA estudis;404.4125502243601
104438697;Escola Josep Maria Jujol;192.61695577165744
103408697;Escola Tabor;427.29202957194457
105520205;Escola Tècnico-Professional Xavier;327.70019192831097
104686325;Sagrado Corazón;286.71471433406026
104424946;Institut Manuel Carrasco i Formiguera;139.6341910305322
105524784;Santa Teresa - Ganduxer;136.4324818727845
105171258;Centre Educatiu Mare de Déu del Roser;309.52552244405047
104802810;Escola Pau Casals-Gràcia;301.7931915672807
104069355;Lycée Français de Barcelone;525.1875636983987
105520255;Escola de dansa - STAGE;200.0745032557926
102561519;Francesc Pejoan;187.70412596500256
99799824;Escola Pia de Sarrià-Calassanç;438.2560189574238
102581368;Santa Teresa - Ganduxer;289.54108935077454
104669688;Escola La Sedeta;125.59550891771626
101708306;Institut Fort Pius;240.8273581637805
89745843;Centre Educatiu Grèvol;461.0796644772447
103518139;Mare del Diví Pastor;246.61095382880018
99305839;Escola Pia de Nostra Senyora;355.3839290647075
94216876;Escola Josep Maria Jujol;70.23142086769315
103855326;Eada business school Barcelona;287.7595451360746
99428620;Escola Pia Sant Miquel;175.21620028428538
103904751;Escola La Mar Bella;43.27625652401426
96816742;Shalom;248.95261873702975
104744247;Lleó XIII;149.74498845648873
104877770;Escola Infant Jesús;162.83759778707145
104177332;Escola Pia Balmes;229.30218835830004
104773440;Institut Lluïsa Cura;192.02216388272953
105107755;Col·legi Pare Manyanet;244.5400704019807
104662179;Eada business school Barcelona;9.211423194397224
99611861;Santa Teresa - Ganduxer;351.64396825033424
104837457;Magic Mirror Center;192.04590987419022
103607012;Centre Educatiu Santa Anna - Eixample;257.99585985251974
105564711;Escola Montserrat;507.88117222003837
104004478;Shalom;202.2474177415094
103001441;Escola Duran i Bas;157.00934305912114
103484255;Escola Els Xiprers;823.8926941884986
104320830;Escola Joan Miró;127.46502781974628
105054981;Col·legi Pare Manyanet;483.55780838160575
105066022;Escola Mary Ward;489.99101788567623
101134327;Escola Santa Maria dels Apòstols;56.57052970472385
105191212;Escola Ramon Llull;296.5185347773311
105313398;Col·legi Pare Manyanet;198.1291340660864
103033210;Escolàpies Llúria;142.93053268106166
103489038;Mare del Diví Pastor;117.577607680511
103287741;Escola Drassanes;28.211785768244287
104993339;Escola Santa Dorotea. Salesianes Sarrià;351.5834214771218
98892155;CodeLearn;492.50204325452887
102572556;Santa Teresa - Ganduxer;267.467124122421
101959434;Escola Augusta;200.66304983277567
105518897;SIL;20.88487664111811
105265186;Escola de les Aigües;143.7546639536148
104711243;Institut Verdaguer;370.9420957073976
101727583;Escola Joan Miró;266.41151881295804
104539207;Col·legi Pare Manyanet;386.7464088009975
105109195;Sagrado Corazón;196.22260562746092
101604271;la Sagrera;240.11040459081522
105274837;acidH;159.94171065968553
104310049;Centre Educatiu Mare de Déu del Roser;193.0802804014661
105810150;Escola Santa Dorotea. Salesianes Sarrià;225.05518122716958
84998475;Lyceé Français de Barcelone;114.50074701479079
105820074;Institut Menéndez y Pelayo;118.4289940468358
103500090;Epitech Barcelone;198.54454838323676
101183700;Institut Lluïsa Cura;360.73777162354094
98857342;Escuela de Artes Aplicadas y Oficios Antiguos;266.5861047927691
105474593;Escola Els Llorers;162.6485543760388
104677476;Institut Francisco de Goya;260.2046467213923
104767857;Escola Nostra Senyora de Lurdes;308.2821125164959
105272451;Escola Pau Romeva;53.46097985684167
104421218;Escola Pia Sant Antoni;221.72000856949333
91087593;Saint Nicholas School;151.11080586363664
105652107;Col·legi Maristes la Immaculada;161.76837740239424
105041483;Escola Carlit;189.69010629425597
105928479;Institut Escola Maria Miret;360.458574006558
105652284;Dominiques Barcelona;211.72754547547947
105228438;Eada business school Barcelona;88.8866014138916
105164027;Escola Fructuós Gelabert;117.11890826093205
99493230;Shalom;220.6968852993112
105438234;La casa del cine;139.34935020322644
105424870;Escola Pia Sant Antoni;171.15793428576734
104105205;Escuela de Artes Aplicadas y Oficios Antiguos;62.28924369037468
105162842;Escola Fructuós Gelabert;60.59937717638745
104942041;Escola Pia Sant Miquel;199.0045278167201
104648163;CodeLearn;64.58148181270943
101800852;Escola Joaquim Ruyra;527.2039074612726
105189648;EOI de Barcelona - Drassanes;271.40991640107734
105936461;Escola Octavio Paz;67.23802895789645
105652109;Col·legi Maristes la Immaculada;152.45938228571433
105637727;Dominiques Barcelona;125.5857003027715
105390651;Col·legi Reial Monestir de Santa Isabel;105.62513763858449
103450456;Escola Ángel Baixeiras;246.37887309026533
105650484;La Salle Comtal;141.70857348360127
105727463;Jesuïtes Casp - Sagrat Cor de Jesús;63.40316197638011
105163740;Institut Teresa Pàmies;170.6559496725275
96317885;Mary Ward;128.27844631952163
104793234;Magic Mirror Center;380.04475016192777
103163190;Paideia;164.92332410854215
38278514;Escola Massana;433.726536659481
104167283;Escola Castella;165.23069461735426
105385620;Escola de les Aigües;242.57272964197762
103517764;Escuela de Artes Aplicadas y Oficios Antiguos;82.5570340157415
105706122;Escola Voramar;183.58787654530272
105650774;Escola Poeta Foix;140.97951309887833
103867134;Sant Josep Oriol;77.44832776417397
104987444;Escola 9 Graons;258.7561840984914
105906640;Escola Pia Balmes;119.49820554332231
92120063;Institut Francisco de Goya;386.68175194547484
100453903;Escola Nausica;267.56723485501567
105543543;Escola Súnion;63.0241840475462
105962928;Institut Joan Salvat Papaseit;239.4044778969581
103158036;Mary Ward;488.25921663320605
105958755;Maristes Anna Ravell;149.73101120173052
104326516;Escola La Mar Bella;6.938559147198634
105958520;CFA Maria Rubies;45.064073956970006
105580372;Mary Ward;431.3033030020798
101083434;Escola Sagrat Cor;345.1266409615147
85617774;Escola Nausica;120.9592050954255
104084520;Institut Barcelona-Congrés;214.98543919233205
102568554;Escola Joan Triadú;23.04004566474246
99969147;Escola Cintra;113.34228410333337
101070945;acidH;73.91486948904165
105462001;Escola Cal Maiol;95.91562423859651
104484188;Escola Frederic Mistral - Tècnic Eulàlia (Centre Tibidabo);1201.840081777453
104983849;Col·legi Urgell;139.65321225888582
105962177;Institut Angeleta Ferrer;321.14747595075625
105818970;Escola Tabor;178.60874602677816
102114837;Escola Cintra;74.79461244239062
105456593;Escola de dansa - STAGE;291.87778727516894
103725401;Institut Escola Elisabets;242.28590652178346
102544687;Escola Augusta;171.55174812248904
104518834;Institut Viladomat;50.010378115025105
104839160;Escola Drassanes;96.4437889196311
102240985;Centre Educatiu Grèvol;557.61054433927
104437937;Escola Tècnico-Professional Xavier;514.5805756269091
105413415;Escola Sagrada Familia;93.81729188681356
105131399;Institut de Nàutica de Barcelona;315.45447529245126
98211914;Centre Educatiu Grèvol;346.1251493905703
103744327;Institut Pau Claris;462.3992789392948
101260894;Escola La Salle Gràcia;76.0890339033907
105185022;Nen Déu;205.61549766262115
101667898;Jesuïtes Gràcia - Kostka;218.35326950800393
104445387;Escola Auró;64.84629730593238
105921883;Centre Educatiu Santa Anna - Eixample;35.05249002227077
104245226;Escola Drassanes;275.6127140179194
103430949;Escola Tabor;186.8957600055212
105450484;Escola especial Nostra Senyora de Montserrat;289.31652079795856
102049749;Jesuïtes Casp - Sagrat Cor de Jesús;177.85752899986718
104849525;Jesuïtes Casp - Sagrat Cor de Jesús;196.19122913846576
105365346;Institut Lluïsa Cura;222.06672427603525
104806557;Col·legi Maristes la Immaculada;175.24926359864565
102627697;Centre Educatiu Santa Anna - Eixample;110.82514532978368
105934755;Escola Alexandre Galí;399.92920871799254
104806709;Col·legi Maristes la Immaculada;60.30555600418171
105545524;Dominiques Barcelona;100.82077671324318
103864220;I.P.S.I. Escola de Batxillerat;120.07551559407446
105847017;Nen Déu;94.45523774015324
102758278;Institut Lluïsa Cura;65.80037298905421
105024222;Barcelona Akademy of art;257.7152243252203
105338594;La Salle Barceloneta;190.31418797183755
104450050;Escola Nausica;125.41986679831416
