properties.name;properties.route_ref;latitude;longitude
Costa i Cuixart - Av Borbó;132;2.1753723;41.4280355
;;2.1550396;41.4154122
;;-64.6791754;10.1216491
;;-64.6782742;10.1206009
;;2.0233317;41.6028392
Camí del Pedró - Parc del Germans;;2.51214;41.5663748
Pau Muntadas 80;;1.6324109;41.5794987
Pau Muntadas 77;;1.631999;41.5796002
Pau Muntadas 23;;1.6298429;41.5798848
Doctor Pujades 55;;1.6272855;41.5819454
Rambla Sant Ferran 52;;1.6134717;41.5801307
Plaça Castells 10;;1.6104882;41.5806448
Av. Caresmar 36;;1.6277719;41.5767262
Av. Montserrat 10;;1.6303249;41.576785
Passeig Verdaguer 207 - Nicolau Tous;;1.6319123;41.5775694
Rambla Sant Isidre 6;;1.6165823;41.5796212
Carretera de Valls 75;;1.6087823;41.5734039
Carretera de Valls 58;;1.6086875;41.5734155
Carretera de Valls 7;;1.6073425;41.5779751
Campus;;1.5935482;41.5851367
Av. Països Catalans - Gran Bretanya;;1.6236754;41.5918334
Lecco - Hospital;;1.6201933;41.5895981
Av. Balmes 76;;1.6144427;41.5868786
Av. Barcelona 17;;1.6162525;41.5859363
Av. Barcelona 37 - Monalco;;1.6195057;41.5852477
Av. Barcelona 75;;1.6225894;41.584619
Av. Caresmar 2;;1.6251522;41.5771873
Estadi Atlètic - Zona Escolar - Sentit Oest;;1.6012897;41.5842522
Residencial Viu B2;;1.6070898;41.5835426
Joan Serra - Maristes;;1.6199736;41.5922143
Carles de la Riba 27;;1.6215434;41.5930916
Guixeres - Pavelló;;1.6226979;41.5944765
;;-64.6973869;10.1291922
;;-64.6991655;10.1280914
Plaça Catalunya - Nucli antic;;1.6035286;41.556249
Sant Josep - Parc Xipreret;;1.623221;41.5825948
Sant Josep - Piscina Casal;;1.6209991;41.5814413
Passeig Verdaguer 167 - Avinguda Pau Casals;;1.628675;41.5786057
C/ Santa Caterina (Cal Font);;1.6155432;41.5813338
Pilar 30;;1.6067097;41.5722839
Zona Esportiva;;1.6040479;41.5721837
Òdena 47;;1.6193441;41.5820376
Verdaguer - Jutjats;;1.6253104;41.5797099
Verdaguer 128 - Antic hosptial;;1.625461;41.5793534
Av Gaudí - Sant Martí Sesgueioles;;1.6110708;41.5841919
Castellfollit del Boix;;1.6851926;41.6651962
Maians - Rotonda;;1.6898394;41.6338188
el Xup - Carretera;;1.8082649;41.7126075
el Xup - Pare Ignasi Puig;;1.8058037;41.7125126
Salelles sentit Sant Salvador;;1.7935519;41.7016062
Salelles sentit Manresa;;1.79369;41.7015248
Òdena - Sant Pere Màrtir;;1.6434104;41.6058401
Maians - Nucli;;1.6854692;41.6356605
Òdena - Av Manresa;;1.6435956;41.6055679
Maria Trulls Algue - Mahbes;;1.5968315;41.5848677
Verdaguer 150 - Salvador Murt;;1.6282611;41.5784718
Av Vilanova - Tanatori - A - Sentit Vilanova;;1.633421;41.5734649
Av Vilanova - Tanatori - T - Sentit centre;;1.6333542;41.5735458
Av Vilanova 2 - Sentit Vilanova;;1.6295784;41.5761313
Av Vilanova 7 - Sentit centre;;1.6295286;41.5761764
Fusters - Residència AMMA;;1.6490651;41.5712309
Sant Jordi 32;;1.6415363;41.5715471
Felip II 41;;1.6414411;41.5686476
Migdia 38;;1.6378432;41.5705058
Plaça Major 8;;1.6355471;41.5716969
Comarca 47;;1.6104198;41.5858914
Comarca 32;;1.6106156;41.5871832
Comarca 46;;1.6115339;41.5885927
Comarca 85;;1.6116396;41.5887578
Mossèn Amadeu Amenós - Vilarrubias;;1.6381362;41.5736598
Montserrat 39;;1.6406928;41.5748236
Roger de Flor 17;;1.643805;41.5751513
Antonio Machado 20;;1.6470687;41.572738
Intercanviador Cornellà Centre;M5;2.0708029;41.3590119
;;-64.7077335;10.1379344
;;-64.7083934;10.1380559
;;-64.7105284;10.1345997
;;-64.6697897;10.1295011
;;-64.6661258;10.1279749
2;;2.3137118;41.4837987
Bonavista - Vilomara;;1.8320649;41.7290918
Plaça Sant Jordi;;1.8305268;41.7274235
UDO;;-64.6505971;10.1749014
;;-64.6480927;10.1689173
;;-64.6428866;10.1583595
;;-64.6418459;10.1581747
;;-64.6403867;10.1579318
Can Fàbregues - Riera Seca;;2.2177219;41.5371706
Joaquim Mir - Sant Roc;;2.2168954;41.54527
Hospital - Ronda Pinetons;;2.2015345;41.5436304
Puig-reig;L0393;1.8795352;41.9755043
Cal Marçal;;1.8811013;41.9581389
;;-46.5557107;-23.6239258
;;-46.5547988;-23.6261608
;;-46.5532324;-23.6183996
;;-46.5496778;-23.6233293
;;-46.5490354;-23.624585
;;-46.5502035;-23.625305
;;-46.5513763;-23.6260238
;;2.2054565;41.5457654
Frederic Mompou - Dr. Antoni Pujades;E79;2.0347664;41.3549823
Frederic Mompou - Dr. Antoni Pujades;E79;2.0347637;41.3548847
Frederic Mompou - Pl. Joan Sanromà i Forn;E79;2.0323937;41.3555954
Frederic Mompou - Pl. Joan Sanromà i Forn;E79;2.0323599;41.3555392
Hospital P. S. Sant Joan de Déu;L76 SB1 E79;2.0313128;41.3542639
Hospital P. S. Sant Joan de Déu;L76 SB1 E79;2.0313513;41.3542805
Placeta del Comerç;120;2.1809399;41.3897499
Av Reina Maria Cristina - Plaça de l'Univers;46;2.1505578;41.3731581
Fira Barcelona;X2 65;2.1502598;41.3735973
El Born - Ciutadella - Zoo;N12;2.1840662;41.3867566
Platja de la Murtra - Aparcament;VB4;2.0457934;41.2716963
Platja de la Murtra - Aparcament;VB4;2.0457974;41.2716694
Platja de la Murtra - Benzinera;VB4;2.0475873;41.2743576
Platja de la Murtra - Benzinera;VB4;2.0474809;41.2743275
Camí del Mar - Agròpolis;VB4;2.0396084;41.2953931
Camí del Mar - Agròpolis;VB4;2.0395549;41.2953779
Pl de les Glòries;7 V25 H12 N2 N7;2.1884958;41.4043281
Valencia / Catalunya;;2.1348084;41.4801737
Av Flor De Maig-St. Jeroni;A7;2.1324417;41.4845423
Camí del Mar - Platges;VB4;2.052167;41.2788317
Camí del Mar - Platges;VB4;2.0522149;41.2788451
Camí del Mar - Agròpolis;VB4;2.0395148;41.295524
Camí del Mar - Agròpolis;VB4;2.0395665;41.2955407
CEM Estruch;PR5;2.1042104;41.3293851
CEM Estruch;PR5;2.1041808;41.3294224
Ca l'Arana - Cal Coracero;PR4;2.133597;41.3155436
Ca l'Arana - Cal Coracero;PR4;2.1336682;41.3155833
Jardins d'Andalusia;;2.1047708;41.3272943
La Ricarda;PR3 PR5;2.1008647;41.2979319
La Ricarda;PR3 PR5;2.1009523;41.2979466
Terminal BEST;89;2.1389062;41.3079003
Terminal BEST;89;2.1389664;41.3078735
Coronel Sanfeliu - Catalunya;PR5;2.0956606;41.3230907
Coronel Sanfeliu - Catalunya;PR5;2.0957063;41.3231123
Jardins de la Pau;PR5;2.0973121;41.3213004
Jardins de la Pau;PR5;2.0973367;41.3213182
Jardins de la Pau;PR5;2.0971807;41.3216353
Jardins de la Pau;PR5;2.097132;41.3216261
Aeroport T1 (sentit Sant Feliu L.);L77;2.0730647;41.2879713
Aeroport T1 (sentit Sant Feliu L.);L77;2.0729274;41.2879317
Platja - Accés 8;PR3 PR5;2.089084;41.2823131
Platja - Accés 8;PR3 PR5;2.0890972;41.2822765
Platja - Accés 15;PR3 PR5;2.0966414;41.2844595
Platja - Accés 15;PR3 PR5;2.0966265;41.284498
Platja - Mirador;PR5;2.0837444;41.2806929
Platja - Mirador;PR5;2.0838192;41.2807011
Av. Dolça Provença - Can Tarrida;L76;1.9898561;41.3619191
Catalunya en Miniatura;L76;1.9846616;41.3616394
Catalunya en Miniatura;L76;1.9846624;41.3616812
Lluís Companys - Dr. Antoni Pujadas;SB1;2.0329674;41.3585812
Lluís Companys - Dr. Antoni Pujadas;SB1;2.0329483;41.3586281
Lluís Companys - Pau Casals;SB1;2.0302407;41.3580859
Lluís Companys - Pau Casals;SB1;2.0302313;41.3581234
Lluís Companys - Pau Casals;L76 SB1;2.0308005;41.3581934
Lluís Companys - Pau Casals;L76 SB1;2.0308147;41.35815
Vell de la Colònia - H. Gral. P. S. St. Joan Déu;L76;2.0313483;41.3542255
Vell de la Colònia - H. Gral. P. S. St. Joan Déu;L76;2.0312739;41.3541929
Av. Dolça Provença - Coll Can Cartró;L76;1.9976174;41.3618727
Plaça Frontó;L76;1.9951777;41.3624949
Av. Dolça Provença - Can Tarrida;L76;1.9900095;41.3619144
Catalunya en Miniatura;L76;1.9855908;41.361623
Plaça Joan Sanromà i Font;L76;2.0308586;41.3560168
Plaça Joan Sanromà i Font;L76;2.0308926;41.3560825
Pi - Alzina;;2.0174933;41.4335735
Pi - Vinya;;2.0159189;41.4323453
Pi - Vinya;;2.0159638;41.4322867
Olof Palme - Montigalà;;2.2266164;41.4538375
Olof Palme - Montigalà;;2.2267002;41.4538515
Mas Ram - Pg. Pont;;2.254662;41.4740957
Mas Ram - Pg. Pont;;2.2547271;41.4741176
Mas Ram - Pg. Pont;;2.2547337;41.4742266
Mas Ram - Pg. Pont;;2.2546568;41.4742093
Hospital Esperit Sant;;2.2138008;41.4375637
Hospital Esperit Sant;;2.2137428;41.4375714
Anna Tugas - Centre Sociosanitari El Carme;;2.2293015;41.4571994
Anna Tugas - Centre Sociosanitari El Carme;;2.2293642;41.457185
Sant Ignasi de Loiola - Ventós Mir;;2.2453009;41.4449683
Sant Ignasi de Loiola - Ventós Mir;;2.2452478;41.4449557
Pg. Marítim - Pont del Petroli;;2.2473232;41.442875
Pg. Marítim - Pont del Petroli;;2.2472665;41.4428892
Pep Ventura;;2.2378731;41.4442172
Pg. Marítim - carrer 5;;1.975795;41.2655605
Avinguda dels Banys;;1.9699691;41.2658621
Parc de Lluminetes;;1.9775694;41.2665797
Pl. Colom - Juan de la Cierva;L99 M5 CF2 N16 N19;1.9836309;41.2837222
Pl. Colom - Juan de la Cierva;L99 M5 CF2 N16 N19;1.9836717;41.2837066
Pl. Colom - Juan de la Cierva;L99 M5 CF2 N16 N19;1.9837513;41.2837208
Pl. Colom - Juan de la Cierva;L99 M5 CF2 N16 N19;1.9837151;41.2837418
Pg. Pitort - Av. Pineda;;1.9811068;41.2723144
Pg. Pitort - Av. Pineda;;1.981118;41.272277
Cova Fumada - Carles Riba;L97;1.9435348;41.2672253
Pg. Tarongers - Pg. Til·lers;L97;1.9486625;41.2672429
Pg. Tarongers - Pg. Til·lers;L97;1.9486545;41.2672695
Escola Antoni Gaudí;L97;1.9510873;41.269202
Escola Antoni Gaudí;L97;1.9510702;41.2692417
Av. dels Eucaliptus - Av. Bellamar;;1.9524798;41.2683973
Puigvicenç, 14;;1.9686464;41.3867357
Serra Corredora, 55;;1.9681456;41.3896909
Muntanya, 49;;1.9712019;41.390153
Barcelona - Ordal;;1.9704361;41.3934077
Segle XX - Espanya;;1.9844386;41.3944999
Segle XX - Roma;;1.984631;41.3927716
Club Esportiu Can Rafel;;1.9351701;41.4112905
Amunt - Font del Prat;;1.931807;41.4097571
Capella Santa Rosa;;1.9357478;41.4102594
Masia - Bosc;;1.9758157;41.3948293
Turó - Masia;;1.9724576;41.3946431
Selva - núm. 34;;1.9732528;41.3906453
Walden;L77;2.0669235;41.3797911
Mossèn Andreu - Ribagorça;;2.0794521;41.3645519
Escola Montserrat;;2.0801808;41.3665167
Escola Montserrat;;2.0801959;41.366462
Ctra. N-II - Càmping El Globo Rojo;L1561 627 N83;2.591996;41.5907488
Ctra. N-II - Càmping El Globo Rojo;L1561 627 N83;2.5922027;41.5906507
Sant Ildefons, sn;67 95 L46 L85 L20 L21 N15;2.0809224;41.3670288
Sant Ildefons, sn;67 95 L46 L85 L20 L21 N15;2.0808424;41.3669899
Ctra. N-II - Càmping El Globo Rojo;L1561 627 N83;2.5920155;41.5907162
Ctra. N-II - Càmping El Globo Rojo;L1561 627 N83;2.5921706;41.5906855
Av. Traginers - Josep Anguera i Sala;;2.0969984;41.3859863
Av. Traginers - Josep Anguera i Sala;;2.0969762;41.3860271
Escola Isabel de Villena;;2.0977078;41.3843884
Escola Isabel de Villena;;2.0976472;41.3843875
Hospital Sant Joan de Déu;;2.1009231;41.3833831
Av. Cornellà - Jacint Verdaguer;;2.086011;41.374948
Av. Cornellà - Jacint Verdaguer;;2.0859772;41.374973
Enrique Tierno Galván - Lleialtat;;2.0932628;41.3738599
Zona Esportiva Can Torelló;GA1 GA2;2.0154374;41.2896511
Zona Esportiva Can Torelló;GA1 GA2;2.0154956;41.2896602
Av. del Mar - Camí de la Pineda;GA1 GA2;2.0196536;41.272779
Av. del Mar - Camí de la Pineda;GA1 GA2;2.0196886;41.272782
Av. del Mar - Camí de la Murtra;GA1 GA2;2.016682;41.2865917
Av. del Mar - Camí de la Murtra;GA1 GA2;2.0167403;41.286601
Av. del Mar - Camí de sota la Corredora;GA1 GA2;2.0197555;41.2780935
Av. del Mar - Camí de sota la Corredora;GA1 GA2;2.0196737;41.2781025
Av. del Mar - Camí de la Pineda;GA1 GA2;2.019804;41.2728421
Av. del Mar - Camí de la Pineda;GA1 GA2;2.0197385;41.2728559
Av. del Mar - Camí de la Caseta d'en Nicasi;GA1 GA2;2.0197578;41.2753634
Av. del Mar - Camí de la Caseta d'en Nicasi;GA1 GA2;2.0196972;41.2753675
Av. del Mar - Camí de la Murtra;GA1 GA2;2.0168738;41.2865008
Av. del Mar - Camí de la Murtra;GA1 GA2;2.0167836;41.2864953
Av. del Mar - Camí de sota la Corredora;GA1 GA2;2.0195835;41.2784827
Av. del Mar - Camí de sota la Corredora;GA1 GA2;2.0196465;41.2784851
C-234 - Comerç;GA1 GA2;2.0072109;41.2944388
Zona Esportiva Can Torelló;GA1 GA2;2.0154403;41.2899827
Zona Esportiva Can Torelló;GA1 GA2;2.0153683;41.2899716
Av. del Mar - Camí de la Caseta d'en Nicasi;GA1 GA2;2.0196405;41.2756652
Av. del Mar - Camí de la Caseta d'en Nicasi;GA1 GA2;2.019695;41.2756657
Cementiri;GA2;1.9932069;41.3061497
Cementiri;GA2;1.9932206;41.3060953
Camí Ca n'Espinós - Pou;GA2;1.9791859;41.3052117
Camí Ca n'Espinós - Pou;GA2;1.9792346;41.3053237
Parc del Mil·leni;GA1;1.9956654;41.3028218
Parc del Mil·leni;GA1;1.9957396;41.3028668
Parc del Mil·leni;GA1 L82 L85;1.9957983;41.3030226
Parc del Mil·leni;GA1 L82 L85;1.9957279;41.3029909
Les Bòbiles;GA2;1.9908528;41.3054807
Les Bòbiles;GA2;1.990877;41.3054298
Institut El Calamot;GA1 GA2;1.993374;41.3064315
Av. Bertran i Güell - Màquina;GA1 GA2;2.0120772;41.2956686
Av. Bertran i Güell - Màquina;GA1 GA2;2.0121789;41.2956881
Les Bòbiles;L82 L85 GA2;1.9910976;41.3054464
Les Bòbiles;L82 L85 GA2;1.9910805;41.3054873
Plaça La Sentiu;GA1;1.970916;41.2981136
Plaça La Sentiu;GA1;1.9708883;41.298078
Brucs - Xaloc;GA1;1.9690887;41.2995587
Brucs - Xaloc;GA1;1.9690377;41.2995802
Brucs - Floresta;GA1;1.9717552;41.3003448
Brucs - Floresta;GA1;1.9717544;41.3003827
Floresta - Can Llong;GA1;1.9742396;41.2992274
Floresta - Can Llong;GA1;1.9742348;41.2992494
Urb. Ca n’Espinós;GA2;1.9761143;41.3058384
Urb. Ca n’Espinós;GA2;1.9761682;41.3058271
Principal - Camí Ca n’Espinós;GA2;1.9793222;41.3054913
Principal - Camí Ca n’Espinós;GA2;1.9792839;41.3054995
Can Santoi;;2.047595;41.4363724
St. Domènec - Torrent Benet;;2.0260751;41.408083
St. Domènec - Torrent Benet;;2.0260157;41.4080575
Torrent Benet - Av. Mancomunitat;;2.0250572;41.406912
Torrent Benet - Av. Mancomunitat;;2.0250232;41.40694
Carme Galceran - Cristòfol Colom;;2.0228965;41.4093891
;;2.7285266;41.6368283
Av. del Mar-Camping Bon Repòs;618 L1561;2.7216345;41.6332412
;;2.7268379;41.6362319
Av. del Mar-Torrentó de Can Gelat;618 L1561 N83;2.7245302;41.6352248
Av. del Mar - Av. Residencial Sta. Susana;618 L1561;2.7192139;41.631515
Av. del Mar (platja les Caletes);618 L1561;2.7190784;41.6314336
;;2.7163184;41.6302845
Estació de Rodalies de Pineda de Mar;691;2.6935267;41.6225051
;;2.7315995;41.6379948
;;2.7300558;41.6374096
Av. del Mar-Torrentó de Can Gelat;618 L1561 N83;2.7245607;41.6351812
Av. del Mar-Camping Bon Repòs;618 L1561;2.7216858;41.6332031
Av. del Mar - Av. Residencial Sta. Susana;618 L1561;2.7191553;41.6315535
Av. del Mar (platja les Caletes);618 L1561;2.7191201;41.6314028
Llobregat - Dotze d'Octubre;;1.9860534;41.3995118
Institut Vall d'Arús;;1.9436611;41.3884098
Major - Vall del Sol;;1.9392271;41.3898831
Major - Bon Retir;;1.93444;41.3893953
Miquel Batlle - Joan Capri;;1.9313066;41.3828348
Miquel Batlle - Església;;1.9294782;41.381674
Mercat - CEIP L'Olivera;;1.9324937;41.3810881
Dr. Cuatrecasas - Uruguai;;1.9318302;41.3784311
Dr. Cuatrecasas - Mèxic;;1.9306383;41.3767381
Brasil - Mirador;;1.9269033;41.372298
Brasil - Ptge. Brasil;;1.9283108;41.3745171
Brasil - Mirador;;1.9282357;41.3770748
Brasil - Ptge. Brasil;;1.9281579;41.3745106
Brasil - Begues;;1.9258613;41.368853
Begues - Mas de les Fonts;;1.9276718;41.3650242
Mas de les Fonts;;1.9294031;41.3630332
Mas de les Fonts - Bonavall;;1.9283624;41.3649144
Begues - Brasil;;1.9260101;41.3688629
Dr. Cuatrecasas, 65;;1.9286112;41.3713634
Dr. Cuatrecasas - Mèxic;;1.9308126;41.3766484
Dr. Cuatrecasas - Uruguai;;1.9319043;41.378408
Selva Negra - Font;;1.9330194;41.3770585
Font - Cuba;;1.9316374;41.3720176
Argentina - Sant Silvestre;;1.9326265;41.3711133
Argentina - Puerto Rico;;1.9330845;41.373742
Països Catalans - Enric Borràs;;1.9345905;41.3724528
Països Catalans, 42;;1.9370079;41.3719969
Plaça París;;1.9417074;41.3733992
Països Catalans, 146;;1.9478896;41.373571
Països Catalans - Lledoner;;1.9444081;41.3761417
Països Catalans - Vallirana;;1.9425567;41.3754604
Països Catalans - Quixot;;1.9360691;41.3765276
Quixot - CEIP Campderrós;;1.9366954;41.3781061
Sant Lluís - Paraguai;;1.9378461;41.3808845
Sant Lluís, 45;;1.9409272;41.3838992
Creu Roja - Deixalleria;;1.9270495;41.3825483
Major - Barquera;;1.9272701;41.3824577
Major - Rambla Sobirania;;1.9304941;41.3839842
Vall del Sol - Cadí;;1.9398004;41.3912437
Montsant, 63;;1.9417826;41.3921941
Vall del Sol - Canigó;;1.9367528;41.3913826
Canigó, 9;;1.9355994;41.3926357
Canigó, 47;;1.9325772;41.3912568
Vall del Sol - Orotava;;1.932415;41.3904982
Maladeta, 61;;1.9281029;41.3920493
Arboçar - Congost;;1.9259022;41.3910437
Conca de Tremp - Congost;;1.9241909;41.3908848
Puigmal, 10;;1.9259766;41.3882522
Maria Cristina, 29;;1.9284476;41.3876525
Maria Cristina - Àngel Guimerà;;1.9267075;41.3866433
Parc dels Ocells - Muntanya;;1.928744;41.3854258
Maria Cristina - Murillo;;1.9263159;41.3846028
Muntanya - Oest;;1.9267249;41.3832791
Parellada;;1.9323314;41.3868863
Montjuïc - Enric Granados;;1.9360771;41.3874025
Arquitecte Baldrich - Albéniz;;1.9379513;41.3858701
Mart - Enric Granados;;1.936232;41.3863616
Enric Granados - Manuel de Falla;;1.9365123;41.3851969
Carme, 39;;1.941582;41.3866852
Arquitecte Baldrich, 41;;1.9369395;41.3839746
Comerç - EBM Barrufets;;1.9343189;41.3843937
Joan Capri - CAP Vallirana;;1.9315945;41.3820389
Tanatori - Cementiri;;1.935713;41.3823846
Passeig Sant Lluís, 77;;1.9394232;41.382133
Eduard Toldrà - Riera;;1.9468199;41.3872598
Parc del Cargol - Eduard Toldrà;;1.9434745;41.3836571
Pinars, 20;;1.9407239;41.3813281
Pinars, 76;;1.9427678;41.3798016
Venècia - Lledoner;;1.9398891;41.3770851
Madrid, 148;;1.944935;41.3771716
Vallirana - Enric Borràs;;1.9358728;41.3756063
Pintors;;1.9395695;41.3742386
Bàrcino;;1.9360545;41.3730672
Madrid - Lourdes;;1.9450064;41.3719345
Wagner - València;;1.9433099;41.3709009
Ocells;;1.9396057;41.3707127
Lourdes, 45;;1.9422081;41.3698507
Madrid - Moreneta;;1.94645;41.3700895
Major - Vall del Sol;;1.9395755;41.3896965
Colòmbia, 65;;1.9383727;41.3823927
Venècia, 62;;1.9440147;41.3799134
Venezuela - Bon Repòs;;1.938722;41.3844944
Bon Aire - Goya;;1.928044;41.3864956
Montseny, 11;;1.9327795;41.3922798
Les Casetes d'en Muntaner;;1.9168836;41.3786764
Les Casetes d'en Julià;;1.910911;41.3774119
Baix Llobregat;;1.9088269;41.3753987
Can Prunera;;1.9049096;41.3724244
Comtes d'Arruga;;1.8977601;41.3653213
Comtes d'Arruga - Comtes d'Urgell;;1.8958276;41.3646206
Comtes d'Arruga - Comtes de Cardona;;1.8917654;41.3631093
Comtes de Cardona - Roger de Llúria;;1.8915568;41.3652798
Bonesvalls - Castillejos;;1.8936027;41.3678862
Bonesvalls - País Basc;;1.8916313;41.37005
Canàries - La Manxa;;1.8891851;41.3706906
Mallorca - Castella;;1.888941;41.3749762
Bonesvalls - Mallorca;;1.8925057;41.3731678
Bonesvalls - Comtes de Pallars;;1.8940868;41.3742837
Bonesvalls - Puig Bernat;;1.895898;41.3767479
Bonesvalls - Gregal;;1.8978165;41.3758387
Gregal;;1.9025157;41.3759368
Gregal - Garbí;;1.9053193;41.3795072
Garbí;;1.9076776;41.381107
Garbí - Migjorn;;1.9097925;41.3846641
Migjorn - Xaloc;;1.9096718;41.3829466
Les Casetes d'en Julià;;1.9109727;41.377243
Les Casetes d'en Muntaner;;1.9161789;41.3783681
Xaloc;;1.9111028;41.3833662
Riu Foix;;1.8894684;41.3877089
Riu Foix - Pont del Lledoner;;1.890501;41.385375
Pont del Lledoner - Llobregat;;1.8856489;41.386184
Pont del Lledoner - Riu Flamissell;;1.8778544;41.3850012
Pont del Lledoner - Riu Besòs;;1.8738593;41.3846496
Pont del Lledoner - Riu Besòs;;1.8738003;41.384321
Pont del Lledoner - Riu Flamissell;;1.8782165;41.3850219
Pont del Lledoner - Riu Onyar;;1.8856898;41.3860874
Riu Anoia;;1.8845707;41.3882693
Sant Francesc;;1.9006881;41.3908611
Clavé;;1.8976813;41.5438136
Bon Viure;;1.8982157;41.5461797
Daina;;1.8995117;41.5454745
Pintor Fortuny;;1.9007091;41.5440024
Verdaguer;;1.8960557;41.5413774
Rambla;;1.8943379;41.5399034
Barcelona;;1.8918927;41.5403846
Mercat;;1.8939869;41.5427345
Plaça de la Sardana;;1.8932182;41.544038
Vall d'Aran;;1.8918487;41.5463393
IES Daniel Blanxart;;1.8919112;41.5495238
Priorat / Maresme;;1.8893878;41.5531569
Piscina;;1.8910982;41.5539024
CC Les Planes;;1.8901042;41.5503497
Priorat / Anoia;;1.8878087;41.5497719
Residència;;1.8855356;41.5477355
CC Sant Bernat;;1.8834726;41.5494923
Escola Sant Bernat;;1.8838007;41.5475538
IES Creu de Saba;;1.8854444;41.5446776
Rotonda dels Closos;;1.8871176;41.5434013
CAP;;1.8896297;41.5438761
Estació;;1.8889797;41.5411113
Carrera;;1.892124;41.5410973
Plaça de l'Oli;;1.8948256;41.5420725
Rotonda Esola Povill;;1.8994534;41.5412276
Av. Costa Brava - Enric Borràs;622 625 L1561;2.7321158;41.6436501
Av. Costa Brava - Enric Borràs;622 625 L1561;2.7320895;41.6437059
;;-64.654485;10.1491081
Sant Jaume - Plaça de les Roses;618 622 625 L1561 N83;2.6657838;41.6199966
St. Jaume - Pl. de les Roses;618 622 625 L1561 N83;2.6649637;41.6193722
St. Jaume - Oficina d'Informació;618 622 625 L1561 691 N83;2.6583461;41.6154032
St. Jaume - Oficina d'Informació;618 622 625 L1561 691 N83;2.6582801;41.6154707
Riera Pare Fita - Horta Matanzas;651;2.5457919;41.5860903
Riera Pare Fita - Av. Europa;;2.544506;41.5881804
;;2.5446276;41.5878511
Vil-la Flora;627;2.5730965;41.5915397
Via Canetum - Rafael Masó;627;2.5727614;41.5917465
Vil-la Flora;627;2.5731;41.5915618
Via Canetum - Rafael Masó;627;2.5727558;41.5917162
Ctra. de St. Feliu - Camí de Can Forns;340;2.2474863;41.6634165
Metro Zal Riu Vell;88;2.13402;41.3251398
Atlàntic - Mar Groga;88 89;2.1416519;41.3254694
Service Center Sentit Barcelona;88 89;2.1364637;41.3222908
Service Center Sentit Barcelona;88 89;2.136415;41.3223545
Sa Tuna - Palamós;;2.1874646;41.4520333
Barcelona - c. Aragó;;2.1653496;41.392642
Barcelona - c. Aragó;;2.1654201;41.3925896
;;-46.5492937;-23.6219475
Ramon Turró - Sindicat;622 625;2.7503101;41.6672645
Ramon Turró - Pavelló Poliesportiu Palauet;622 625;2.7503747;41.6696975
Pg. Mestre Pau Casals - Av. de la Burgada;625;2.7493622;41.6703373
Llobregat - Ctra. Collblanc;;2.1181928;41.3754097
Pol. Ind. El Congost;;1.951599;41.4637006
